-5.306930094957351685e-02 5.380965396761894226e-02 -1.352841109037399292e-01 8.358684182167053223e-02 1.109251677989959717e-01 -1.981261670589447021e-01
1.742059141397476196e-01 -7.586158066987991333e-02 1.176662743091583252e-01 -5.122480541467666626e-02 7.968331128358840942e-02 -3.258760571479797363e-01
1.559469252824783325e-01 -5.991062894463539124e-02 -1.095111593604087830e-01 1.956486552953720093e-01 2.530958056449890137e-01 -1.079427227377891541e-01
-1.437589526176452637e-01 -7.927489280700683594e-02 -3.103456199169158936e-01 -1.667211949825286865e-01 -3.709725290536880493e-02 6.346946954727172852e-02
2.549788914620876312e-02 3.309775888919830322e-01 -9.754522889852523804e-02 -1.470524817705154419e-01 4.852032661437988281e-02 -1.126536726951599121e-01
-3.231779858469963074e-02 -2.626469125971198082e-03 2.359265536069869995e-01 -9.607537835836410522e-02 -3.207697570323944092e-01 5.106816813349723816e-02
-1.031058058142662048e-01 -1.602293848991394043e-01 -1.425736863166093826e-02 -6.159773468971252441e-02 -1.461090892553329468e-01 -2.381573915481567383e-01
1.691009700298309326e-01 2.112718820571899414e-01 2.192317694425582886e-01 -1.137278527021408081e-01 -1.450194716453552246e-01 -1.062189787626266479e-01
1.041222885251045227e-01 -2.629271447658538818e-01 -2.271877378225326538e-01 -2.042688727378845215e-01 1.677701622247695923e-01 -6.354824290610849857e-04
-7.356711663305759430e-03 1.083203628659248352e-01 -3.928584605455398560e-02 1.427304297685623169e-01 -2.048530727624893188e-01 3.779165819287300110e-02
2.029607892036437988e-01 -2.756024710834026337e-02 1.704871952533721924e-01 -1.079544723033905029e-01 -1.007859036326408386e-01 8.367237448692321777e-02
1.861380785703659058e-01 -2.425685226917266846e-01 -2.499760687351226807e-01 -2.724972367286682129e-01 8.323782123625278473e-03 1.564375311136245728e-01
2.463284414261579514e-03 1.516235321760177612e-01 -2.792883515357971191e-01 -6.797445006668567657e-03 5.940434709191322327e-02 -3.067457079887390137e-01
-2.323215156793594360e-01 1.936777830123901367e-01 -2.518153190612792969e-01 6.209596246480941772e-02 -1.160495635122060776e-02 -4.146071150898933411e-02
-8.121171593666076660e-02 -1.426931321620941162e-01 9.291730076074600220e-02 -1.796757727861404419e-01 -3.091544471681118011e-02 -1.088983044028282166e-01
1.649952083826065063e-01 4.749628528952598572e-02 -9.812643378973007202e-02 -2.759513258934020996e-01 -3.003961145877838135e-01 -2.824849681928753853e-03
3.544020354747772217e-01 -7.461233437061309814e-02 -3.054364323616027832e-01 -2.551639378070831299e-01 -1.075201556086540222e-01 1.521614640951156616e-01
-5.120106413960456848e-02 -5.993171036243438721e-02 3.630975186824798584e-01 9.886358678340911865e-02 1.154914498329162598e-02 -9.701703488826751709e-02
-1.964014470577239990e-01 -7.201981544494628906e-02 1.597225054865702987e-04 -2.454040050506591797e-01 1.230012625455856323e-01 -2.624532282352447510e-01
3.202527761459350586e-01 6.632505357265472412e-02 -3.126042485237121582e-01 -1.883272677659988403e-01 -9.439446032047271729e-02 1.334458142518997192e-01
-1.682146787643432617e-01 1.928204894065856934e-01 9.612668305635452271e-03 3.831588104367256165e-02 2.822724878787994385e-01 -6.429607421159744263e-02
1.700690984725952148e-01 9.366615861654281616e-02 1.604264080524444580e-01 1.686034724116325378e-02 -1.850611120462417603e-01 -2.731879353523254395e-01
-9.291475266218185425e-02 1.718411408364772797e-02 5.156847089529037476e-02 -2.647980861365795135e-02 1.349327061325311661e-02 -2.216129601001739502e-01
-1.835064888000488281e-01 1.133981421589851379e-01 4.581702128052711487e-02 1.162456199526786804e-01 1.357035338878631592e-01 2.341844588518142700e-01
-6.460781395435333252e-02 1.022815629839897156e-01 1.123718470335006714e-01 -1.710470207035541534e-02 1.721663028001785278e-01 -1.891794800758361816e-01
7.706352323293685913e-02 -1.291424036026000977e-01 -7.963139563798904419e-02 1.525454819202423096e-01 7.998538762331008911e-02 2.072375416755676270e-01
-4.213549941778182983e-02 2.229799926280975342e-01 -1.517280638217926025e-01 5.599307268857955933e-02 1.447170823812484741e-01 8.052891492843627930e-02
-1.636119484901428223e-01 1.250557452440261841e-01 1.822470128536224365e-02 -3.698447346687316895e-02 2.145869471132755280e-02 -2.119692564010620117e-01
2.150377929210662842e-01 -2.953421883285045624e-02 4.084125906229019165e-02 6.416913866996765137e-02 2.700142860412597656e-01 -5.301183462142944336e-02
1.510059982538223267e-01 2.848791778087615967e-01 9.609792032279074192e-04 -1.796346716582775116e-02 -1.678451746702194214e-01 -1.863971538841724396e-02
1.890976130962371826e-01 1.826061159372329712e-01 -1.101659089326858521e-01 2.229514271020889282e-01 1.083905622363090515e-01 -1.557862162590026855e-01
-1.293152719736099243e-01 -1.511873155832290649e-01 1.925773769617080688e-01 8.326229453086853027e-02 7.062717527151107788e-02 1.012628152966499329e-01
-1.133736893534660339e-01 -3.128288388252258301e-01 -4.256157204508781433e-02 3.547340258955955505e-02 1.104049235582351685e-01 7.672237604856491089e-02
1.352932751178741455e-01 -1.691627403488382697e-04 7.546352595090866089e-02 -5.450728163123130798e-02 -1.151591166853904724e-01 -3.763761743903160095e-02
