9.957187175750732422e-01 -1.161778867244720459e-01 -2.118739212164655328e-04 -1.267078449018299580e-03 4.217735491693019867e-03 4.467946942895650864e-03 -1.211799390148371458e-04 -1.156624988652765751e-03
1.044246032834053040e-01 1.013253211975097656e+00 -3.410589182749390602e-03 -2.348585519939661026e-03 1.090586092323064804e-02 8.408135734498500824e-03 4.775467794388532639e-03 -1.067930497811175883e-04
3.350532427430152893e-02 8.169125765562057495e-02 9.438411593437194824e-01 1.187373511493206024e-02 3.198476135730743408e-01 1.582084149122238159e-01 3.015892021358013153e-02 2.707651816308498383e-02
-3.424744904041290283e-01 -2.013686895370483398e+00 -1.059243753552436829e-01 6.776414513587951660e-01 -1.329975277185440063e-01 4.434287250041961670e-01 -2.429815083742141724e-01 1.604502946138381958e-01
-4.073264002799987793e-01 -5.824660301208496094e+00 -2.841941267251968384e-02 9.849347919225692749e-02 6.584227085113525391e-01 -2.043604999780654907e-01 -1.612780690193176270e-01 6.360508501529693604e-02
-1.123019754886627197e-01 2.059031248092651367e+00 1.470589339733123779e-01 1.284896731376647949e-01 -4.613472819328308105e-01 4.753423631191253662e-01 -1.929637789726257324e-01 1.023030504584312439e-01
-3.582235872745513916e-01 -4.672373771667480469e+00 8.706119656562805176e-02 -4.680100455880165100e-02 -1.438519209623336792e-01 1.046474874019622803e-01 8.207393884658813477e-01 -1.257125586271286011e-01
-9.522325545549392700e-02 4.420897483825683594e+00 4.329270124435424805e-02 -3.495068550109863281e-01 -3.029266297817230225e-01 -8.318738639354705811e-02 -1.382312774658203125e-01 1.032574892044067383e+00
