-2.987478487193584442e-02 -1.307212710380554199e-01 5.522900447249412537e-02 4.863984510302543640e-02 1.359056532382965088e-01 -3.732007741928100586e-01
-1.361828446388244629e-01 5.319745093584060669e-02 1.119376644492149353e-01 1.012896075844764709e-01 -2.146302759647369385e-01 -1.530547887086868286e-01
2.853970974683761597e-02 -2.229515695944428444e-03 1.048539727926254272e-01 1.383170783519744873e-01 -1.547423005104064941e-01 4.467249661684036255e-02
9.569232165813446045e-02 -2.931656241416931152e-01 -1.666352599859237671e-01 -1.819654484279453754e-03 1.977927237749099731e-01 9.253656864166259766e-02
-8.809734880924224854e-02 -1.110559552907943726e-01 6.080191209912300110e-02 7.303939014673233032e-02 -1.992379873991012573e-01 -7.704055402427911758e-03
3.128812015056610107e-01 1.662558466196060181e-01 2.902329899370670319e-02 6.232676561921834946e-03 -2.183128893375396729e-01 1.356631219387054443e-01
-1.615207642316818237e-01 -2.164108753204345703e-01 1.140179932117462158e-01 1.088637188076972961e-01 -1.525776386260986328e-01 2.612617611885070801e-01
1.793164759874343872e-02 1.272403448820114136e-01 -2.017381368204951286e-03 -9.188846498727798462e-02 2.647961378097534180e-01 -8.159116655588150024e-02
9.868795424699783325e-02 -3.346491232514381409e-02 2.080476135015487671e-01 2.020524889230728149e-01 -1.881274133920669556e-01 -1.700178384780883789e-01
-1.556351482868194580e-01 1.907806247472763062e-01 -8.402416110038757324e-02 -3.713019937276840210e-02 8.060275763273239136e-02 1.259778589010238647e-01
3.586862385272979736e-01 6.391619890928268433e-02 -5.267156288027763367e-02 2.353525348007678986e-02 1.333473324775695801e-01 -2.185697853565216064e-02
-2.222341895103454590e-01 1.366100609302520752e-01 -2.543325722217559814e-01 -1.838317215442657471e-01 -1.777625381946563721e-01 9.053722955286502838e-03
-2.361880093812942505e-01 1.535718590021133423e-01 8.818719536066055298e-03 -2.072470933198928833e-01 -8.000309579074382782e-03 -2.320320755243301392e-01
-7.730381190776824951e-02 9.929178655147552490e-02 2.263692021369934082e-02 6.817946583032608032e-02 3.855821443721652031e-03 2.535354793071746826e-01
-1.986778527498245239e-02 -1.497324109077453613e-01 -2.485155612230300903e-01 1.748009473085403442e-01 -2.801313698291778564e-01 3.572360277175903320e-01
-4.620297253131866455e-02 -5.329417437314987183e-02 1.573109030723571777e-01 -1.455958187580108643e-01 2.777182757854461670e-01 -1.917363107204437256e-01
