2.445009909570217133e-02 -1.844239830970764160e-01 -1.845425963401794434e-01
2.559117078781127930e-01 3.129878044128417969e-01 1.140078380703926086e-01
-7.245483994483947754e-02 2.369116395711898804e-01 1.037681251764297485e-01
1.444057822227478027e-01 2.280497550964355469e-01 1.286247074604034424e-01
1.814504414796829224e-01 -2.556931599974632263e-02 6.795652955770492554e-02
5.669508874416351318e-02 -2.299618721008300781e-01 2.645632326602935791e-01
-2.283593416213989258e-01 -1.484661549329757690e-01 2.629323899745941162e-01
-1.795868128538131714e-01 -1.980945765972137451e-01 -1.421059370040893555e-01
-3.138610720634460449e-01 2.701720893383026123e-01 3.407097756862640381e-01
-1.655509471893310547e-01 -1.052061691880226135e-01 2.189207375049591064e-01
-9.528176486492156982e-02 9.837026894092559814e-02 1.098220944404602051e-01
2.859103307127952576e-02 -2.411241084337234497e-01 -2.937619108706712723e-03
1.979241520166397095e-01 -3.583779186010360718e-02 1.118313595652580261e-01
-1.528199180029332638e-03 6.405677646398544312e-02 -4.583611711859703064e-02
1.739604771137237549e-01 -2.620514929294586182e-01 1.015413403511047363e-01
2.052828669548034668e-01 -1.574477702379226685e-01 -2.537200152873992920e-01
1.389617323875427246e-01 -1.682447046041488647e-01 2.827290594577789307e-01
-4.444662854075431824e-02 1.287790834903717041e-01 -9.967953711748123169e-02
-3.732594195753335953e-04 3.656989932060241699e-01 -2.945979870855808258e-02
-7.921334356069564819e-02 -3.754844143986701965e-02 -5.343578010797500610e-02
-3.558052480220794678e-01 1.682499200105667114e-01 6.988666951656341553e-02
-1.998706720769405365e-02 -2.562041953206062317e-02 1.641285568475723267e-01
2.619444020092487335e-02 -6.883268058300018311e-02 1.783168464899063110e-01
2.914716601371765137e-01 -5.630576051771640778e-03 -2.926257848739624023e-01
1.241888254880905151e-01 3.059081435203552246e-01 2.337622344493865967e-01
8.250340819358825684e-03 -8.575259149074554443e-02 -1.498453617095947266e-01
2.917432412505149841e-02 1.105767711997032166e-01 -1.574132218956947327e-02
-7.776980847120285034e-02 -5.487934127449989319e-02 -1.493725925683975220e-01
5.747752636671066284e-02 5.270710587501525879e-01 -1.361779272556304932e-01
4.478528350591659546e-02 4.200975894927978516e-01 -1.497504264116287231e-01
-2.593298554420471191e-01 3.181005120277404785e-01 -2.440443821251392365e-02
9.527625888586044312e-02 2.728095464408397675e-02 -3.081612475216388702e-02
1.430915594100952148e-01 4.118238762021064758e-02 8.583256602287292480e-02
-3.370048701763153076e-01 -3.012287020683288574e-01 -2.895058393478393555e-01
-1.718521490693092346e-02 1.272336244583129883e-01 -3.076719120144844055e-02
3.309438228607177734e-01 -3.406013920903205872e-02 -3.374551534652709961e-01
-2.720876038074493408e-02 1.178464964032173157e-01 -5.849248915910720825e-02
-9.764468995854258537e-04 2.116374820470809937e-01 3.054161369800567627e-02
2.461243718862533569e-01 -1.329572200775146484e-01 -2.266081124544143677e-01
-1.712110936641693115e-01 -5.681644380092620850e-02 -1.291438192129135132e-01
1.356762181967496872e-02 -1.272497922182083130e-01 1.070381924510002136e-01
-2.154739797115325928e-01 6.629405170679092407e-02 8.760806918144226074e-02
-3.584585338830947876e-02 -2.199852913618087769e-01 -1.102803647518157959e-01
-1.462009400129318237e-01 2.390411496162414551e-02 -4.413548111915588379e-02
-2.367366850376129150e-01 -1.770752072334289551e-01 -1.825550794601440430e-01
-6.156207621097564697e-02 3.571335971355438232e-01 -1.402834355831146240e-01
-8.910416066646575928e-02 4.651967808604240417e-02 -9.318825602531433105e-02
3.397525548934936523e-01 4.153574109077453613e-01 4.718314483761787415e-02
2.249740511178970337e-01 2.446506470441818237e-01 -7.587167620658874512e-02
5.022514238953590393e-02 -5.469521507620811462e-02 -7.473701983690261841e-02
-7.259840494953095913e-04 1.213641241192817688e-01 -6.731006503105163574e-02
-1.221600249409675598e-01 2.863164544105529785e-01 -4.065609723329544067e-02
-1.388235110789537430e-02 -1.061627417802810669e-01 -1.921378523111343384e-01
1.969911009073257446e-01 2.137710452079772949e-01 -2.300696969032287598e-01
3.019899129867553711e-01 -2.260579615831375122e-01 -8.549119532108306885e-02
4.090946167707443237e-02 -9.694873541593551636e-02 2.551820874214172363e-01
-2.543285489082336426e-01 -1.635705679655075073e-01 -3.022923171520233154e-01
2.774704247713088989e-03 -8.973429352045059204e-02 -2.412344664335250854e-01
-2.255221828818321228e-02 -3.222941160202026367e-01 1.691343262791633606e-02
1.887686923146247864e-02 2.005587816238403320e-01 -1.404738128185272217e-01
-4.816942662000656128e-02 8.098535239696502686e-02 2.579316198825836182e-01
-1.600024551153182983e-01 3.688770905137062073e-02 1.871436536312103271e-01
-2.001619786024093628e-01 -2.393816262483596802e-01 1.569136418402194977e-02
6.357306241989135742e-02 8.266708254814147949e-02 6.543101370334625244e-02
-3.136189281940460205e-01 -2.699199318885803223e-02 -3.087395727634429932e-01
1.702785789966583252e-01 -1.928366571664810181e-01 -2.181107550859451294e-02
2.491727769374847412e-01 -3.845534622669219971e-01 -1.458526104688644409e-01
1.024258881807327271e-01 -2.905376255512237549e-01 1.966609954833984375e-01
-6.270349025726318359e-02 8.495660126209259033e-02 1.764385215938091278e-02
-2.841614745557308197e-02 1.773999035358428955e-01 -6.673575192689895630e-02
1.925646513700485229e-01 2.606471180915832520e-01 -9.065336734056472778e-02
9.240952134132385254e-02 9.880939126014709473e-02 -1.276775598526000977e-01
-2.326217852532863617e-02 1.770511269569396973e-01 1.089681461453437805e-01
-1.668428629636764526e-01 -1.114934980869293213e-01 2.564549446105957031e-01
-2.150242328643798828e-01 1.262344568967819214e-01 1.338582336902618408e-01
-3.490757569670677185e-02 -2.326561808586120605e-01 2.485645860433578491e-01
1.452895253896713257e-01 -2.798085212707519531e-01 -2.020180458202958107e-03
1.176196988672018051e-02 2.006653398275375366e-01 8.896864950656890869e-02
6.598847359418869019e-02 -2.604548335075378418e-01 1.042903438210487366e-01
-1.292091906070709229e-01 -9.018249809741973877e-02 3.271918892860412598e-01
