5.463093519210815430e-01 1.937380246818065643e-02 1.099540665745735168e-01 4.021802917122840881e-02 -9.187962114810943604e-02 -1.075839027762413025e-01 -8.094147592782974243e-02 1.644353568553924561e-01 -2.043244056403636932e-02 -1.133901998400688171e-02 -5.795530974864959717e-02 -2.811597846448421478e-02 -1.921490430831909180e-01 2.840066701173782349e-02 -3.236041963100433350e-02 -2.596409320831298828e-01 -1.697026775218546391e-03 -3.815588075667619705e-03 -3.172419965267181396e-02 -1.046449914574623108e-01
-1.347049027681350708e-01 8.739046454429626465e-01 -9.923607856035232544e-02 -7.740445435047149658e-02 -1.591709326021373272e-03 4.547596722841262817e-02 -2.155149132013320923e-01 5.645031481981277466e-02 1.587824821472167969e-01 -1.721663177013397217e-01 6.121965870261192322e-02 -3.428157791495323181e-02 1.640708446502685547e-01 -4.268512874841690063e-02 -1.249607354402542114e-01 1.346965879201889038e-01 1.146504506468772888e-01 -1.243473365902900696e-01 -3.518246486783027649e-02 -4.834901541471481323e-02
-1.292481180280447006e-02 1.515573114156723022e-01 6.031244993209838867e-01 4.309156909584999084e-03 1.197700053453445435e-01 1.891721487045288086e-01 -9.838262200355529785e-02 -3.697500005364418030e-02 1.566952913999557495e-01 -1.512548774480819702e-01 1.596409380435943604e-01 -2.724169194698333740e-02 9.545952826738357544e-02 -3.037734888494014740e-02 -3.979912772774696350e-02 -8.534104377031326294e-02 -1.635005474090576172e-01 1.769890040159225464e-01 6.945061683654785156e-02 1.224236488342285156e-01
3.546107560396194458e-02 -8.630746603012084961e-02 8.034176379442214966e-02 1.931145489215850830e-01 8.796158432960510254e-02 8.070342242717742920e-02 -2.266782224178314209e-01 -5.412634462118148804e-02 -1.576135158538818359e-01 -1.529779881238937378e-01 -2.063093706965446472e-03 1.134967580437660217e-01 1.470218002796173096e-01 -1.776700653135776520e-02 1.007491499185562134e-01 -1.327505707740783691e-01 -3.979919943958520889e-03 -2.589157549664378166e-03 -1.485650148242712021e-02 2.141744345426559448e-01
-1.015932038426399231e-01 -7.049914449453353882e-02 1.340567320585250854e-01 -1.437610574066638947e-02 4.853497147560119629e-01 -8.186913281679153442e-02 -4.776362702250480652e-02 -1.953101605176925659e-01 -9.604920446872711182e-02 9.848771989345550537e-02 5.703459307551383972e-02 2.142896652221679688e-01 6.032697483897209167e-02 4.911571741104125977e-02 -4.082691073417663574e-01 -9.076367318630218506e-02 9.407290816307067871e-02 -4.312224686145782471e-03 1.513875275850296021e-01 -5.304855108261108398e-02
-1.020342335104942322e-01 1.107037663459777832e-01 -7.930840551853179932e-02 -3.861865028738975525e-02 -1.633272618055343628e-01 5.581399202346801758e-01 -3.939535096287727356e-02 -2.408975213766098022e-01 -9.574154764413833618e-02 -1.430563330650329590e-01 -7.045976817607879639e-02 -5.074466392397880554e-02 -1.702865511178970337e-01 -1.400262415409088135e-01 2.745531797409057617e-01 1.588599979877471924e-01 3.958740830421447754e-02 1.332893222570419312e-02 -1.598939895629882812e-01 1.358960866928100586e-01
-1.125309243798255920e-01 -5.143455043435096741e-02 5.608761217445135117e-03 -1.123874261975288391e-01 -1.575549244880676270e-01 1.256129741668701172e-01 2.603362500667572021e-01 2.165275067090988159e-02 1.971936784684658051e-03 3.819769993424415588e-02 6.867875810712575912e-03 -4.998268932104110718e-02 -7.584356516599655151e-02 1.227825041860342026e-02 2.943421527743339539e-02 9.876506030559539795e-02 -3.209952637553215027e-02 9.417384862899780273e-02 6.186879426240921021e-02 -1.705107986927032471e-01
6.048041954636573792e-02 1.233872584998607635e-02 -3.862353786826133728e-02 -6.694795936346054077e-02 -1.267317235469818115e-01 -1.806873530149459839e-01 1.993515938520431519e-01 5.453946590423583984e-01 -5.223504081368446350e-02 8.310982957482337952e-03 8.713388442993164062e-02 -6.094840914011001587e-02 1.330866366624832153e-01 2.185668051242828369e-02 -5.803817138075828552e-02 2.809508517384529114e-02 2.396289631724357605e-02 1.963794603943824768e-02 1.566752791404724121e-02 -2.149867862462997437e-01
9.375908970832824707e-02 -4.791055247187614441e-02 1.639490574598312378e-01 -3.530091792345046997e-02 -1.654957383871078491e-01 -2.754510939121246338e-01 2.067068219184875488e-02 7.788860052824020386e-02 5.647961497306823730e-01 -5.172850936651229858e-02 -5.969583988189697266e-02 -1.412059962749481201e-01 -1.609899289906024933e-02 2.738362550735473633e-01 1.432295888662338257e-01 1.771659590303897858e-02 6.702767312526702881e-02 -7.051642984151840210e-02 9.882552176713943481e-02 5.185209587216377258e-02
-4.485446959733963013e-02 -1.008481010794639587e-01 4.227609932422637939e-02 -1.169725880026817322e-01 1.173237934708595276e-01 -5.865936353802680969e-02 1.678728610277175903e-01 -5.433933809399604797e-02 1.152374595403671265e-01 2.568785846233367920e-01 8.838807232677936554e-03 3.714498132467269897e-02 -1.432728469371795654e-01 -5.199704784899950027e-03 -1.413987874984741211e-01 5.838510021567344666e-02 -3.349884599447250366e-02 -7.117046508938074112e-03 1.346413698047399521e-02 -1.876914203166961670e-01
