-2.433962747454643250e-02 -7.771847397089004517e-02 -2.903349995613098145e-01 1.610898375511169434e-01 2.875431180000305176e-01
2.147777229547500610e-01 1.121690347790718079e-01 1.893962919712066650e-01 -2.362755127251148224e-02 -2.081451565027236938e-01
7.556099444627761841e-02 -9.132719039916992188e-02 1.511937230825424194e-01 -7.766271475702524185e-03 -2.468273490667343140e-01
2.620548009872436523e-01 -6.639172881841659546e-02 -6.372231245040893555e-02 -8.009437471628189087e-02 1.206481009721755981e-01
-1.814245828427374363e-03 7.783175259828567505e-02 -2.604714035987854004e-01 9.759543836116790771e-02 -4.546413943171501160e-02
-2.888312637805938721e-01 -2.436579316854476929e-01 -6.754096597433090210e-02 -3.675252199172973633e-01 -1.643418073654174805e-01
-1.458556354045867920e-01 -2.360239438712596893e-02 -2.131616026163101196e-01 -1.289366185665130615e-01 2.765009999275207520e-01
2.875168249011039734e-02 2.673666477203369141e-01 -1.298630088567733765e-01 -2.245397120714187622e-02 -6.313276290893554688e-02
-1.829756051301956177e-01 2.423357367515563965e-01 2.286170721054077148e-01 2.597880735993385315e-02 5.870012566447257996e-02
3.985528647899627686e-02 -1.719596683979034424e-01 -2.867263555526733398e-01 1.965742558240890503e-01 2.547356486320495605e-02
6.880111992359161377e-02 -8.860265463590621948e-02 3.023182414472103119e-02 3.345597907900810242e-02 1.928362548351287842e-01
-3.035132884979248047e-01 -1.722144931554794312e-01 9.605491906404495239e-02 -3.210444375872612000e-02 -3.102955818176269531e-01
-2.051605731248855591e-01 9.919680655002593994e-02 -9.654430672526359558e-03 -2.906460464000701904e-01 -3.234605789184570312e-01
-1.481212824583053589e-01 -1.210660412907600403e-01 -3.590947091579437256e-01 2.687927335500717163e-02 1.051000803709030151e-01
-2.114652544260025024e-01 2.892265096306800842e-02 -2.848122082650661469e-02 9.474654495716094971e-02 -2.433274090290069580e-01
-7.140277326107025146e-02 1.783323884010314941e-01 -1.888884156942367554e-01 6.024749949574470520e-02 -1.667098551988601685e-01
-6.672470271587371826e-02 1.984193474054336548e-01 3.673483803868293762e-02 1.064410358667373657e-01 -3.098806482739746571e-04
4.995351284742355347e-02 -1.142777875065803528e-01 -9.576183557510375977e-02 9.929068386554718018e-03 6.610583513975143433e-02
-2.164749950170516968e-01 1.618380397558212280e-01 3.646529018878936768e-01 -1.367620378732681274e-01 -1.570170968770980835e-01
-2.729986906051635742e-01 -1.358252465724945068e-01 3.533735275268554688e-01 -3.553512394428253174e-01 1.566272228956222534e-01
-2.618982084095478058e-02 -6.479258835315704346e-02 3.403002023696899414e-02 2.808555960655212402e-01 -1.765559911727905273e-01
-1.747040078043937683e-02 7.332689315080642700e-02 8.962880820035934448e-02 1.744095385074615479e-01 -1.244042739272117615e-01
-8.416715264320373535e-02 6.878472119569778442e-02 -1.435849219560623169e-01 2.565309703350067139e-01 1.457504332065582275e-01
-9.227073937654495239e-02 6.652776151895523071e-02 1.008947938680648804e-01 -9.749056771397590637e-04 7.114797830581665039e-02
-2.233723253011703491e-01 -3.175816833972930908e-01 -4.638743028044700623e-02 1.010531559586524963e-01 3.351336121559143066e-01
2.813380062580108643e-01 2.185996323823928833e-01 3.164468109607696533e-01 2.804469764232635498e-01 -1.538872271776199341e-01
2.774787545204162598e-01 1.324463337659835815e-01 -8.044610172510147095e-02 1.325642764568328857e-01 2.065682411193847656e-02
2.949689626693725586e-01 -1.753091812133789062e-01 -2.405042946338653564e-01 1.444950699806213379e-01 3.868314251303672791e-02
1.146569568663835526e-02 -8.225817978382110596e-02 -2.780172526836395264e-01 -8.159750699996948242e-02 8.550972491502761841e-02
1.641819626092910767e-01 -1.951135843992233276e-01 2.559481002390384674e-02 7.449404895305633545e-02 -1.509601175785064697e-01
2.616528570652008057e-01 -4.300204291939735413e-02 -1.270384192466735840e-01 -1.642333567142486572e-01 9.200074523687362671e-02
1.100365668535232544e-01 -1.183186843991279602e-01 -1.332224160432815552e-02 -2.912812829017639160e-01 1.235747709870338440e-01
-1.230676658451557159e-02 -1.280293911695480347e-01 2.241929620504379272e-01 -2.306430973112583160e-02 2.025181502103805542e-01
-2.101297080516815186e-01 9.643478691577911377e-02 3.058867296203970909e-03 -1.124941855669021606e-01 3.539275750517845154e-02
-2.693190276622772217e-01 -7.816879451274871826e-02 -1.230944693088531494e-01 -3.528501838445663452e-02 1.094528213143348694e-01
-1.196344643831253052e-01 -1.545328050851821899e-01 -8.105362206697463989e-02 3.177458941936492920e-01 -2.852267324924468994e-01
