-2.171227242797613144e-05 -7.366441190242767334e-02 -3.643082827329635620e-02 -6.855219453427707776e-06 -1.067271114152390510e-06 2.970410287380218506e-01 -7.654766704945359379e-06 -7.581408681289758533e-06 9.708840025268727913e-07 -2.084124386310577393e-01 -1.622600108385086060e-02 -8.667320798849686980e-07 2.925828266597818583e-05 -1.938930898904800415e-02 8.910548785934224725e-06 -2.203461554017849267e-05 -2.442565113306045532e-01 -1.203194278787123039e-05 -1.422359582647914067e-05 3.403675236768322065e-06 4.689232632517814636e-02 -9.482125278736930341e-06 4.760837182402610779e-02 -6.391394435922848061e-06 -5.351619620341807604e-06 1.423996090888977051e-01 -4.824022203683853149e-02 2.663976010808255523e-05 -9.272936949855647981e-06 8.855853593559004366e-06 7.473852747352793813e-06 -1.869424886535853148e-05 -3.478857222944498062e-03 -1.440255255147349089e-05 -1.563466867082752287e-06 7.817507139407098293e-06 -7.353791261266451329e-06 4.902090040559414774e-06 -1.884434459498152137e-05 -1.652701030252501369e-06 6.647219508886337280e-02 -2.141707591363228858e-05 2.120602403010707349e-05 -1.045517365128034726e-05 -5.245099216699600220e-02 -4.033586264995392412e-06 -7.765927352011203766e-03 -6.924294211785309017e-06 -1.828664244385436177e-05 8.317026185977738351e-06 -7.210915684700012207e-01 -1.085413168766535819e-05 -1.340757808065973222e-05 -1.763508841395378113e-02 4.184797108173370361e-01 4.032504421047633514e-06 -1.178367347165476531e-05 -1.773893745848909020e-05 -8.553342922823503613e-08 -2.357990160817280412e-05 6.101921826484613121e-06 1.262812565983040258e-05 2.685535699129104614e-03 -1.856310336734168231e-05 -2.600075822556391358e-05 -1.245396197191439569e-05 1.529774635855574161e-05 -1.124990558309946209e-05 -1.857122151704970747e-05 -4.914686087431618944e-06 1.426660310244187713e-05 -2.843695483534247614e-06 4.429961791174719110e-06 1.547781357658095658e-05 -1.678063199506141245e-07 -1.867942773969843984e-05 1.890202838694676757e-08 1.833403259515762329e-01 2.213031984865665436e-05 1.403045840561389923e-02 1.191976116388104856e-05 8.018098014872521162e-06 -4.052683338522911072e-02 -3.267989313826547004e-06 1.994376629590988159e-01 1.168327798950485885e-06 -8.510777661285828799e-06 4.253695351508213207e-07 -5.357228685170412064e-03 -3.457613274804316461e-06 -8.863646598911145702e-07 -8.554174200980924070e-06 7.482189685106277466e-02 -3.307021781802177429e-02 2.581948935985565186e-01 1.038916525430977345e-05 5.310731012286851183e-06 -1.645385600568260998e-05 1.746645284583792090e-05 -3.898185241268947721e-07
-2.413308175164274871e-05 9.438832421437837183e-06 -2.754380693659186363e-05 -2.182046046073082834e-06 6.695002412016037852e-06 -1.849370619311230257e-06 1.205417447636136785e-06 -1.507568504166556522e-05 8.825953045743517578e-06 -8.649023584439419210e-06 -6.726103038090514019e-06 -2.004401358135510236e-05 2.411097011645324528e-05 7.493918019463308156e-06 2.159525683964602649e-05 -4.533699211606290191e-06 7.080020623106975108e-06 1.031149258778896183e-05 -1.293637615162879229e-05 -1.001380587695166469e-05 -1.028788665280444548e-05 2.158573806809727103e-05 1.116364364861510694e-05 2.855490311048924923e-05 6.655261586274718866e-06 4.131279638386331499e-06 1.931896440510172397e-05 -7.534800715802703053e-06 1.946907832461874932e-05 1.293293280468787998e-05 -6.663235126325162128e-06 1.293322475248714909e-05 1.500571488577406853e-05 -1.940999027283396572e-05 1.782075196388177574e-05 2.498459707567235455e-06 8.661961601319490001e-07 2.157456947315949947e-05 2.153987588826566935e-05 8.877739674062468112e-06 -4.250821802997961640e-06 -6.647549071203684434e-06 8.876479114405810833e-06 -5.980591595289297402e-06 2.008344017667695880e-05 -9.969736311177257448e-06 1.012553639156976715e-06 1.514287396275904030e-05 6.668427431577583775e-06 -8.238871487264987081e-06 -1.420941771357320249e-05 2.413629408692941070e-05 5.543211955227889121e-06 -7.442019523296039551e-06 -4.811348844668827951e-06 -1.123230686062015593e-05 1.246176816493971273e-05 8.476006769342347980e-06 1.561490353196859360e-05 4.914450983051210642e-06 -6.667568868579110131e-06 -3.077567089349031448e-05 1.504133706475840881e-05 -5.426943971542641521e-06 -1.289675310545135289e-05 3.160863343509845436e-06 1.246210467797936872e-05 6.667054549325257540e-06 -1.954229992406908423e-05 4.840551355300704017e-06 -8.471395176457008347e-07 8.767279723542742431e-06 2.233839722975972109e-06 2.155368201783858240e-05 -1.943939605553168803e-05 -2.158646384486928582e-05 1.246892679773736745e-05 -8.308521501021459699e-06 -1.290044201596174389e-05 1.685798997641541064e-05 3.753249256988056004e-05 -1.624325523152947426e-05 -2.668690649443306029e-05 -1.284135214518755674e-05 5.328060979081783444e-07 1.646888813411351293e-05 -4.920879291603341699e-06 -1.298441475228173658e-05 4.824807547265663743e-06 -3.444791218498721719e-06 1.450971649319399148e-05 -1.944819450727663934e-05 9.802442946238443255e-06 -1.937376146088354290e-05 1.409725882695056498e-05 -4.578803782351315022e-06 6.267436219786759466e-06 -1.297844846703810617e-05 1.944281939358916134e-05 -8.798593626124784350e-06
-4.179195821052417159e-05 3.714720606803894043e-01 -9.340348697151057422e-06 5.191745913180056959e-07 -7.070894753269385546e-06 2.856703400611877441e-01 -1.324915228906320408e-05 -1.111692290578503162e-05 -9.191197023028507829e-06 -4.512254893779754639e-01 3.165899670420913026e-06 -4.718605850939638913e-06 -1.023802178679034114e-05 6.172077519295271486e-06 -1.392143258271971717e-05 8.568275006837211549e-06 -1.389873474836349487e-01 -8.160884135577362031e-06 -7.668147190997842699e-06 -8.621792403573635966e-06 4.927952886646380648e-06 1.147569037129869685e-05 6.732630481565138325e-06 -1.341047664027428254e-07 -2.688465428946074098e-05 7.842460274696350098e-02 9.920389857143163681e-06 -5.080420578451594338e-06 2.794952160911634564e-05 -7.700222340645268559e-06 3.174736093569663353e-06 5.166923983779270202e-06 -2.359379082918167114e-01 -2.503249561414122581e-05 5.110376605443889275e-06 3.651371571322670206e-06 -1.460259227314963937e-06 -2.678366217878647149e-05 1.150905336544383317e-05 5.352758307708427310e-06 1.171224880636145826e-06 -1.359884572593728080e-05 1.993585101445205510e-06 2.241497713839635253e-05 -6.035230398993007839e-06 -1.512840981376939453e-07 -1.566228320371010341e-06 -1.164009063359117135e-05 5.285783117869868875e-06 1.061443163052899763e-05 -1.171727329492568970e-01 8.707620509085245430e-07 -1.029172835842473432e-06 -2.125737816095352173e-01 2.494045794010162354e-01 -3.811662054431508295e-06 -7.306649422389455140e-06 -6.889657015562988818e-06 -9.702211173134855926e-06 -1.169935239886399359e-05 -2.664899329829495400e-05 -1.854081347119063139e-06 3.815783202298916876e-06 -1.308150967815890908e-05 -1.392728700011502951e-05 -1.811952643038239330e-06 -1.546560997667256743e-05 -8.573757440899498761e-06 -8.460998287773691118e-06 3.029310846613952890e-07 7.249529517139308155e-06 6.763414148736046627e-06 1.635227818042039871e-05 -3.735910468094516546e-06 1.335506567556876689e-06 -5.615188911178847775e-06 1.466520188841968775e-06 4.188924133777618408e-01 1.380992580379825085e-05 2.250831585115520284e-06 7.705237976551870815e-07 4.299952706787735224e-06 -1.090710088610649109e-01 -8.168975909939035773e-06 1.880590468645095825e-01 -4.549083314486779273e-07 -8.684887689014431089e-07 5.543326551560312510e-06 -2.216048414993565530e-06 -4.799981070391368121e-06 1.091424473997903988e-05 2.090744237648323178e-05 -9.111175131693016738e-06 8.445623279840219766e-06 -3.080063462257385254e-01 3.860262495436472818e-06 -3.728051751750172116e-07 -2.372967355768196285e-05 -7.040380296530202031e-07 -4.469450686883646995e-06
-2.903362474171444774e-05 3.964854180812835693e-01 1.316733807325363159e-01 1.590440660947933793e-05 1.084630821424070746e-05 1.793626546859741211e-01 6.317164661595597863e-06 -3.286394178867340088e-01 -1.246010106115136296e-05 -2.369836345314979553e-02 1.291961871174862608e-05 1.306739977735560387e-05 -9.998630048357881606e-06 1.928684860467910767e-02 -5.279371180222369730e-07 5.658201189362443984e-06 -2.687086760997772217e-01 -1.754621735017281026e-05 7.580047167721204460e-07 -1.235966374224517494e-05 -1.149199670180678368e-05 -2.658902303664945066e-06 -1.816543005406856537e-02 1.162376975116785616e-05 1.363421506539452821e-05 -7.806893438100814819e-02 5.072795320302248001e-03 1.142620021710172296e-05 3.351634586579166353e-05 1.449948285880964249e-07 2.290229531354270875e-05 -2.843663878593361005e-06 1.021704822778701782e-01 5.706457159249112010e-06 1.212764072988647968e-05 -3.198729245923459530e-07 -3.105106770817656070e-06 8.819288268568925560e-07 -3.991838184447260574e-06 -5.214706106926314533e-07 -1.327748759649693966e-05 1.276197690458502620e-05 -6.669191861874423921e-06 -3.690073981488239951e-06 1.000829264521598816e-01 9.771416443982161582e-06 1.107124262489378452e-05 -3.235617876052856445e-01 -6.655545803369022906e-07 1.642379760742187500e-01 -1.260060369968414307e-01 -1.503651947132311761e-05 3.197178784830612130e-06 -3.482151031494140625e-01 1.207768768072128296e-01 -3.241963312029838562e-02 -6.925595243956195191e-06 2.482356578111648560e-01 8.868353688740171492e-06 -9.645860700402408838e-06 -6.327061782940290868e-06 3.856493532657623291e-01 -8.088028430938720703e-02 -1.049639286065939814e-05 -1.677217187534552068e-05 3.656006753444671631e-01 1.589081875863485038e-06 -1.912303741846699268e-05 2.047792971134185791e-01 1.157332098955521360e-05 -6.280060915742069483e-08 1.291114131163340062e-05 4.523301686276681721e-05 -1.910085848066955805e-05 2.017170481849461794e-05 4.207231540931388736e-07 3.748752533283550292e-06 3.831069767475128174e-01 2.552176965764374472e-06 -1.021967182168737054e-05 -1.306781172752380371e-01 1.464196793676819652e-05 5.209762603044509888e-02 -1.235268973687198013e-05 2.829842865467071533e-01 1.284145861864089966e-01 1.210711161547806114e-05 1.891062311187852174e-05 7.142682373523712158e-02 6.631129508605226874e-06 2.283619323861785233e-05 4.409917437442345545e-06 -4.243995936121791601e-04 1.477234945923555642e-05 -5.910707116127014160e-01 -2.188022248446941376e-02 -1.404650083713931963e-05 1.283939127461053431e-05 2.152843444491736591e-05 1.251986577699426562e-05
6.835415433670277707e-07 6.744309067726135254e-01 -9.254465810954570770e-03 -7.627400010824203491e-02 -1.255327242688508704e-05 6.815853714942932129e-01 -1.632185922062490135e-05 -5.900056287646293640e-02 1.290211730520240963e-05 -8.025456070899963379e-01 -7.881594683567527682e-06 3.034976089111296460e-06 -9.858616067504044622e-06 -4.376771152019500732e-01 1.857162715168669820e-06 3.920594463124871254e-05 -1.552175432443618774e-01 -4.397220982355065644e-05 1.066908498614793643e-05 -1.272785311812185682e-06 7.248466834425926208e-03 -1.375406645820476115e-05 1.443335413932800293e-02 -1.209412130265263841e-05 -1.104019793274346739e-05 5.086465179920196533e-02 3.051938392673037015e-06 -1.385738687531556934e-05 -1.491282728238729760e-05 3.854845999740064144e-06 2.590036274341400713e-07 7.247787834785412997e-06 -1.379003375768661499e-01 2.683897400856949389e-05 -2.424005288048647344e-06 -2.281697106809588149e-06 8.779556083027273417e-06 -5.533135663426946849e-06 2.986320851050550118e-06 1.555711060063913465e-05 1.764608350640628487e-05 -2.863784902729094028e-05 3.335077963129151613e-06 5.147094725543865934e-06 -3.959486726671457291e-03 -1.067045559466350824e-05 -6.150520220398902893e-02 -6.229143962264060974e-02 -5.187403985473793000e-06 2.991725131869316101e-02 -1.594722121953964233e-01 1.335498018306680024e-05 -3.084088120886008255e-06 -3.168658018112182617e-01 1.573183238506317139e-01 4.208846348774386570e-06 -1.652035462029743940e-05 -2.796739499899558723e-05 7.018489668553229421e-06 -1.132452598540112376e-05 -8.312630598084069788e-06 4.366067878436297178e-05 1.249163895845413208e-01 -1.963808063010219485e-05 -1.306083504459820688e-06 -1.292689375986810774e-06 2.333815791644155979e-05 -1.965240517165511847e-05 -1.526688865851610899e-04 -8.538238944311160594e-06 7.979451766004785895e-08 -1.365671437270066235e-06 -7.283428658411139622e-06 -1.180465187644585967e-05 -1.646006603550631553e-05 -1.616878398635890335e-05 1.091755621018819511e-06 7.982597351074218750e-01 -6.100481186877004802e-08 3.336695226607844234e-05 1.822984086174983531e-05 -1.844595317379571497e-06 -9.608012437820434570e-02 -7.844647370802704245e-06 2.388610094785690308e-01 1.817853626562282443e-05 -1.047735437750816345e-01 -2.756165940809296444e-06 -2.795266300381626934e-05 1.645087650103960186e-05 -1.582577169756405056e-05 -1.531948146293871105e-05 2.895095646381378174e-01 -1.210246458649635315e-01 -2.936569452285766602e-01 2.297275641467422247e-04 9.875172509055119008e-06 -9.609409971744753420e-06 1.295532092626672238e-05 -1.800928293960168958e-05
-1.670903293415904045e-05 -3.198426663875579834e-01 4.437986644916236401e-04 1.005286797881126404e-01 -2.206989847763907164e-06 -1.589248031377792358e-01 8.797510417934972793e-07 5.002731084823608398e-02 1.917941517604049295e-05 2.599572539329528809e-01 -7.192337307060370222e-06 -1.564429112477228045e-05 -7.909075065981596708e-06 -8.784901183389592916e-06 9.095469977182801813e-07 1.630747647141106427e-05 4.639674127101898193e-01 2.581856278993654996e-05 6.477647275460185483e-06 7.215850473585305735e-06 -3.868042313115438446e-06 1.555820017529185861e-05 -9.795185178518295288e-06 3.191926225554198027e-07 1.530085501144640148e-05 -2.557868137955665588e-02 -2.786754397675395012e-03 2.841277819243259728e-05 1.786182110663503408e-05 -2.724079877225449309e-07 -1.341126881015952677e-05 5.689660611096769571e-06 8.192677050828933716e-02 -1.030667499435367063e-05 -4.220884875394403934e-06 -1.774617339833639562e-05 2.816859159793239087e-05 -2.390429472143296152e-07 8.407419045397546142e-06 -2.748590304690878838e-06 2.234542762380442582e-06 -1.227397478942293674e-05 -4.771668955072527751e-06 9.935431080521084368e-06 2.028765622526407242e-03 9.866234904620796442e-07 3.587221272027818486e-06 3.648011758923530579e-02 -1.882854121504351497e-05 -2.131758779287338257e-01 6.439325213432312012e-01 -2.226901051471941173e-05 1.780108686944004148e-05 6.795758605003356934e-01 -8.261979222297668457e-01 2.161370730391354300e-06 -2.241360743937548250e-05 1.690671160758938640e-05 -8.511395208188332617e-06 -3.941124759876402095e-06 -1.183865606435574591e-05 -7.962943986058235168e-03 -5.077163502573966980e-02 4.940522103424882516e-06 1.823050297389272600e-05 -3.297879175079287961e-06 -2.720600605243816972e-05 1.183961921924492344e-05 2.741947355389129370e-05 -6.976365511945914477e-07 -9.147704076895024627e-06 -5.180190328246681020e-06 -1.389368298987392336e-05 -8.098444595816545188e-06 -7.052151886455249041e-06 1.308434184466022998e-05 6.387969733623322099e-06 -1.164332628250122070e-01 -2.450419560773298144e-05 -2.106613919750088826e-06 -8.983561201603151858e-06 -2.635099190229084343e-05 2.261939197778701782e-01 1.064388379745651037e-05 -6.979188323020935059e-01 -2.310204581590369344e-05 6.244031283131334931e-07 1.376558429910801351e-06 2.407640295132296160e-06 -1.005392005026806146e-05 -1.230573252541944385e-05 6.233183739823289216e-06 3.547274973243474960e-03 -1.466459070798009634e-05 3.927678167819976807e-01 -5.080103164800675586e-06 6.641513209615368396e-06 -1.338761103397700936e-05 1.263578451471403241e-05 -2.451609543641097844e-05
-1.524396247987169772e-05 4.132033288478851318e-01 -2.242296250187791884e-05 1.353250354441115633e-06 -2.352951560169458389e-05 2.551975846290588379e-01 -4.751392680191202089e-06 -2.100078612565994263e-01 -5.765950845670886338e-06 -1.639235615730285645e-01 4.884378995484439656e-06 -1.706054899841547012e-05 1.393898946844274178e-05 -5.143470317125320435e-02 1.145361238741315901e-05 -8.579182576795574278e-06 -6.754580736160278320e-01 -2.476534791640006006e-05 -8.464890015602577478e-06 -5.622707249131053686e-06 9.489615877100732177e-06 1.767618596204556525e-05 1.814157440094277263e-05 -1.934570718731265515e-06 -5.333199169399449602e-06 2.492651343345642090e-02 1.796248601749539375e-03 -9.835270248004235327e-06 -1.783100015018135309e-05 -1.715100552246440202e-06 -4.167883525951765478e-05 -2.996169496327638626e-05 -4.718589410185813904e-02 9.440490202905493788e-07 1.013801465887809172e-06 1.891033389256335795e-05 -8.296071428048890084e-06 3.477476639091037214e-06 1.438010804122313857e-05 -1.265946229977998883e-05 1.944167706824373454e-06 1.327782683802070096e-05 -1.147015427704900503e-05 3.442213710513897240e-06 -1.631822306080721319e-05 -3.877567905874457210e-06 -5.964263436908368021e-06 -1.793937981128692627e-01 -2.944525476777926087e-05 3.003818392753601074e-01 -7.491279840469360352e-01 6.764308636775240302e-06 -1.449968294764403254e-05 -6.844205260276794434e-01 7.865142226219177246e-01 -1.197426172439008951e-06 1.120245815400267020e-05 -9.275046613765880466e-05 6.597148967557586730e-06 -5.792082902189576998e-06 1.584483470651321113e-05 -1.710625838313717395e-05 9.331601177109405398e-06 -6.909381227160338312e-07 1.807005355658475310e-05 -1.126429560827091336e-05 -7.885768354753963649e-06 -5.837779099238105118e-06 -1.699441054370254278e-04 -1.191188403026899323e-06 1.539171535114292055e-06 2.221067006757948548e-06 -3.571629804355325177e-06 -1.044598502630833536e-05 2.402212703600525856e-05 -2.447469523758627474e-05 -7.924031706352252513e-06 1.635336279869079590e-01 -1.832078123698011041e-05 7.298116088350070640e-06 8.136360520438756794e-06 -4.995176368538523093e-06 5.700436304323375225e-06 -1.095385505323065445e-05 6.911339759826660156e-01 -1.959759174496866763e-05 -2.992371264554094523e-06 -1.217256067320704460e-05 -7.438427928718738258e-06 1.624366450414527208e-05 5.532718660106183961e-06 -8.806337064015679061e-06 -1.989801414310932159e-03 9.838431651587598026e-06 -2.263634055852890015e-01 1.008847448247252032e-05 -1.690138333287904970e-06 -6.569309334736317396e-06 7.790904419380240142e-06 8.505744517606217414e-06
5.735628292313776910e-06 -3.347803950309753418e-01 -1.033788993954658508e-01 -1.753164542606100440e-05 -1.416730628989171237e-05 1.988096482818946242e-05 -6.349692284857155755e-06 4.783761203289031982e-01 1.776491808413993567e-05 -1.009134761989116669e-02 -1.417730709363240749e-05 1.396194602421019226e-05 -2.834068436641246080e-05 -7.344788871705532074e-03 6.491873136837966740e-06 1.812367190723307431e-05 5.384222418069839478e-02 -1.487882218498270959e-05 1.042288931785151362e-05 1.230648376804310828e-05 8.462988585233688354e-02 -1.814742063288576901e-05 1.046481281518936157e-01 -1.321951094723772258e-05 -1.831657573347911239e-05 2.838339507579803467e-01 -1.228861401614267379e-05 -4.052944495924748480e-05 1.646735654503572732e-05 6.037659659341443330e-06 -5.055892870586831123e-06 1.864950172603130341e-05 -1.721840947866439819e-01 -4.045688910991884768e-06 -1.280300239159259945e-05 -5.022440745960921049e-06 1.505768887000158429e-05 6.733006557624321431e-06 -2.087384746118914336e-05 -1.423641333531122655e-05 1.532964597572572529e-05 -1.602777774678543210e-05 -6.322999070107471198e-06 9.023584425449371338e-06 -8.313222974538803101e-02 -1.296618302148999646e-05 -1.369533583783777431e-05 5.386022329330444336e-01 -1.534136026748456061e-05 -2.744893543422222137e-02 4.251015838235616684e-03 2.828937795129604638e-07 4.741557404486229643e-06 1.494802683591842651e-01 -1.884077489376068115e-02 1.250661807716824114e-05 -3.470036972430534661e-06 -1.313328742980957031e-01 -5.243548912403639406e-06 1.811285801522899419e-05 -3.696247404150199145e-06 -2.218340486288070679e-01 8.385352045297622681e-02 5.632186912407632917e-06 -4.063370397489052266e-06 -1.609645634889602661e-01 -1.496155528002418578e-05 2.384799518040381372e-05 -1.715973615646362305e-01 -1.334704302280442789e-05 -1.938365812748088501e-06 -1.184059692604932934e-05 -8.940080078900791705e-06 9.181394489132799208e-07 -1.115894701797515154e-05 3.416033450776012614e-06 1.499902555224252865e-05 1.415145925420802087e-05 -7.122249826352344826e-06 1.475272802053950727e-05 1.869452185928821564e-02 -4.679788617067970335e-06 -5.957300588488578796e-02 9.686019438959192485e-06 -7.084740698337554932e-02 -1.206268742680549622e-01 -1.395079561916645616e-05 -8.790102583589032292e-06 -4.040020704269409180e-02 1.512688686489127576e-05 -4.604519745043944567e-06 -2.061667146335821599e-06 9.768590098246932030e-04 -1.136745595431420952e-05 4.211091697216033936e-01 5.827860161662101746e-02 1.628670906939078122e-05 1.071387214324204251e-05 -2.157969720428809524e-05 -3.269636181357782334e-06
-1.291048192797461525e-05 -7.343112883972935379e-06 -7.781071872159373015e-06 -8.689876267453655601e-06 8.489851097692735493e-07 -9.240313374903053045e-06 -6.689660040137823671e-06 -1.862675890151876956e-05 6.517453584820032120e-06 6.302298061200417578e-07 -1.940062429639510810e-05 -1.297868402616586536e-05 -3.037136593775358051e-06 6.785912773921154439e-06 1.294374396820785478e-05 8.886425348464399576e-06 1.070736652764026076e-05 1.028375845635309815e-05 1.296971640840638429e-05 8.097209502011537552e-06 1.773022631823550910e-06 7.616028597112745047e-06 5.181972483114805073e-06 2.716606832109391689e-05 6.443754500651266426e-06 -9.799869076232425869e-07 -8.153229828167241067e-06 -6.530794962600339204e-06 1.168391008832259104e-05 7.912046839919639751e-07 2.413441143289674073e-05 -1.448877446819096804e-05 6.938280421309173107e-06 2.163915632991120219e-05 -1.257824624190106988e-05 -3.423393764023785479e-07 2.156824120902456343e-05 -1.131653789343545213e-05 -8.833763786242343485e-06 6.498362381535116583e-06 -1.333927684754598886e-06 -1.241943391505628824e-05 5.474782028613844886e-06 -1.289329884457401931e-05 3.728248339029960334e-05 1.353215520794037730e-05 2.789878635667264462e-06 -1.635385615372797474e-06 -1.715518351375067141e-06 -3.154461637677741237e-06 -1.464390152250416577e-05 6.520544957311358303e-06 -2.152247179765254259e-05 -4.253593033354263753e-07 -1.822285230446141213e-05 8.887373041943646967e-07 1.294476624025264755e-05 1.334089665760984644e-05 8.996910764835774899e-06 8.339122814504662529e-07 -2.160915391868911684e-05 -9.847513865679502487e-06 -2.858401239791419357e-05 -1.624079777684528381e-05 5.623232027573976666e-06 -2.631064671732019633e-05 -6.694115199934458360e-06 8.828747013467364013e-06 -6.801242307119537145e-06 -7.582876605738420039e-06 3.114767241640947759e-05 1.338844776910264045e-05 -2.156088521587662399e-05 -1.299506857321830466e-05 -1.244662507815519348e-05 8.833928404783364385e-06 1.242500093212584034e-05 -3.018684765265788883e-06 8.806951882434077561e-06 -9.514996008874732070e-07 6.207374099176377058e-07 1.287791019422002137e-05 -7.618405106768477708e-06 -5.218958904151804745e-06 8.977389370556920767e-06 -1.356116717943223193e-05 1.215329757542349398e-05 1.328628604824189097e-05 4.192458618490491062e-06 2.478295755281578749e-05 -1.292679644393501803e-05 -1.294027788389939815e-05 -2.446480357320979238e-05 -2.268630487378686666e-05 2.322237196494825184e-05 3.570532044250285253e-06 1.648087345529347658e-05 2.731379254328203388e-06 -3.051955900446046144e-06 -8.275129630419542082e-07
5.413125109043903649e-06 -1.974630504846572876e-01 1.930713951587677002e-01 6.732525769621133804e-03 -3.379383088031318039e-06 -1.726170927286148071e-01 1.982417416002135724e-05 1.063806666934397072e-05 7.385713161056628451e-06 2.227335423231124878e-01 2.043895423412322998e-02 6.729594133503269404e-06 7.887884748924989253e-06 1.788006909191608429e-02 5.470484211400616914e-06 2.141283948731143028e-05 3.140386641025543213e-01 4.178871222393354401e-06 1.323672404396347702e-05 6.995607691351324320e-06 -4.664392396807670593e-02 -1.998865627683699131e-06 -4.480049014091491699e-02 2.228009634563932195e-06 9.931772183335851878e-06 -7.697075605392456055e-02 -2.100429082929622382e-05 7.272648872458375990e-06 -1.684278686298057437e-06 2.740964077929675113e-07 -8.087390597211197019e-06 2.935953489213716239e-06 2.558841407299041748e-01 3.256318450439721346e-06 -3.963608378398930654e-06 -1.122081994253676385e-05 -1.337027333647711203e-05 4.100393198314122856e-07 1.940249421750195324e-05 -4.718890522781293839e-06 -1.418032752553699538e-06 5.030931333749322221e-07 1.170152791019063443e-05 1.023106506181648001e-05 9.281057864427566528e-02 2.373254119447665289e-06 1.155640482902526855e-01 1.086604879674268886e-05 2.218084955529775470e-05 -1.899769753217697144e-01 5.085278749465942383e-01 -1.602075644768774509e-05 -1.352210983895929530e-05 3.943586051464080811e-01 -1.063980698585510254e+00 -5.650658749800641090e-07 7.627116247022058815e-06 2.938679244834929705e-05 -2.231444887001998723e-05 4.030804120702669024e-06 -4.596360668074339628e-06 -4.585063379636267200e-06 -5.722666159272193909e-03 -1.299284122069366276e-05 -2.673511698958463967e-05 6.440376182581530884e-06 -7.231915333250071853e-08 6.940005732758436352e-06 4.736552727990783751e-05 1.905384124256670475e-06 1.699689528322778642e-05 -5.246893124422058463e-06 2.771940125967375934e-05 -2.476490408298559487e-05 2.290554039063863456e-05 1.488627276557963341e-05 -2.331697032786905766e-06 -3.826396167278289795e-01 -7.524785814894130453e-06 -2.380819618701934814e-02 -1.136455284722615033e-05 7.192629709606990218e-07 2.158247083425521851e-01 7.272813490999396890e-06 -5.435976982116699219e-01 -5.218849310040241107e-06 5.976887419819831848e-03 2.284457423229468986e-06 5.808386049466207623e-06 7.304236532945651561e-06 1.106697800423717126e-05 -6.086605935706757009e-06 6.491081148851662874e-05 -1.020300351228797808e-05 4.468497354537248611e-03 -6.498361472040414810e-06 1.984277105293585919e-06 -9.267328096029814333e-07 4.007470579381333664e-06 -1.369724486721679568e-05
