7.589718699455261230e-01 7.226906716823577881e-02 4.661372303962707520e-02 1.792438924312591553e-01 1.224127039313316345e-01 -8.259980939328670502e-03 2.670596539974212646e-01 -3.942319750785827637e-01 7.685644179582595825e-02
-3.547701612114906311e-02 5.672672986984252930e-01 7.817559689283370972e-02 1.190003305673599243e-01 -2.120313942432403564e-01 1.095270961523056030e-01 2.282027602195739746e-01 6.220443248748779297e-01 5.214044451713562012e-02
-1.493980735540390015e-01 1.137576028704643250e-01 5.452335476875305176e-01 -5.067114904522895813e-02 -4.527733623981475830e-01 -2.305193841457366943e-01 1.866360008716583252e-01 1.532730162143707275e-01 -1.045908406376838684e-01
2.073867321014404297e-01 -1.027554869651794434e-01 -1.207269132137298584e-01 9.732433557510375977e-01 -7.355063688009977341e-03 -1.343217045068740845e-01 2.059104479849338531e-02 3.738864362239837646e-01 1.416465342044830322e-01
-3.715928271412849426e-02 5.915905814617872238e-03 -1.536211371421813965e-01 1.186549197882413864e-02 5.556216239929199219e-01 -3.869664967060089111e-01 2.997916424646973610e-03 2.587562203407287598e-01 -6.663051247596740723e-02
-7.790859788656234741e-03 8.214993029832839966e-02 -9.707867354154586792e-02 6.073690578341484070e-02 -3.311024308204650879e-01 4.455457627773284912e-01 -7.029272615909576416e-02 -3.439153730869293213e-01 -4.618985112756490707e-03
1.991021782159805298e-01 2.478717118501663208e-01 1.012662872672080994e-01 -1.095813885331153870e-01 -2.034477293491363525e-01 -2.163385897874832153e-01 3.850346803665161133e-01 4.556945711374282837e-02 -5.688405130058526993e-03
-2.023705244064331055e-01 1.545414030551910400e-01 2.198999188840389252e-02 1.806500367820262909e-02 -7.082381844520568848e-02 -7.459884136915206909e-02 6.929715722799301147e-02 5.274022221565246582e-01 -9.589501470327377319e-02
-6.592975556850433350e-02 4.867188632488250732e-02 -2.526337206363677979e-01 -1.064603701233863831e-01 -1.515901237726211548e-01 1.300519555807113647e-01 -7.189281284809112549e-02 3.034852743148803711e-01 8.284491300582885742e-01
