2.195971310138702393e-01 5.374585986137390137e-01 2.875993847846984863e-01
1.478724181652069092e-01 -4.630248546600341797e-01 6.739185452461242676e-01
-5.326063036918640137e-01 3.315896093845367432e-01 -1.712436378002166748e-01
-1.628705412149429321e-01 6.272467970848083496e-01 -5.778174996376037598e-01
-1.092556118965148926e+00 -9.145935624837875366e-02 7.222019433975219727e-01
-9.865260869264602661e-02 -1.725025326013565063e-01 5.905787944793701172e-01
1.200007572770118713e-01 -3.433290123939514160e-01 2.324636429548263550e-01
-2.137409746646881104e-01 -8.770341873168945312e-01 -3.059801459312438965e-01
-2.288588583469390869e-01 5.938621163368225098e-01 6.334516406059265137e-01
4.520181119441986084e-01 -4.662677347660064697e-01 -2.636797726154327393e-01
-2.410201579332351685e-01 -6.471036672592163086e-01 2.554611861705780029e-01
-1.640085130929946899e-01 8.201247453689575195e-02 4.869897663593292236e-01
2.581195160746574402e-02 -4.522842168807983398e-02 9.488371759653091431e-02
-1.513051390647888184e-01 -6.620786190032958984e-01 3.167211711406707764e-01
5.380226299166679382e-02 4.340678155422210693e-01 2.840817570686340332e-01
4.566609114408493042e-02 7.969913482666015625e-01 2.111698389053344727e-01
-2.570967674255371094e-01 -3.248361051082611084e-01 3.655605614185333252e-01
-2.320799678564071655e-01 4.225278496742248535e-01 4.563812911510467529e-01
3.720053434371948242e-01 1.061485767364501953e+00 -2.890492975711822510e-01
1.602609753608703613e-01 -8.540294170379638672e-01 7.219523191452026367e-02
-7.178588211536407471e-02 2.726693749427795410e-01 -1.480060219764709473e-01
1.625520437955856323e-01 1.377770781517028809e+00 2.871271371841430664e-01
-1.001530766487121582e+00 8.953095227479934692e-02 5.391425490379333496e-01
-8.241477608680725098e-02 3.203278779983520508e-01 -4.819215238094329834e-01
9.808261692523956299e-02 -5.550791025161743164e-01 -6.565644145011901855e-01
9.823772907257080078e-01 5.384129881858825684e-01 -2.505832910537719727e-01
-1.341285556554794312e-01 -6.282970905303955078e-01 2.140491604804992676e-01
-2.873802483081817627e-01 7.876932621002197266e-01 1.152184233069419861e-01
2.388688623905181885e-01 -1.777188062667846680e+00 2.747122645378112793e-01
2.967466711997985840e-01 -7.540054917335510254e-01 -3.445486426353454590e-01
1.817268133163452148e-01 -5.648453831672668457e-01 -2.784874439239501953e-01
3.325495123863220215e-01 6.745596528053283691e-01 2.900895476341247559e-01
1.960844099521636963e-01 4.886136949062347412e-02 3.327776789665222168e-01
-6.829425692558288574e-01 -9.814617633819580078e-01 1.566089987754821777e-01
-3.309699594974517822e-01 6.343062520027160645e-01 4.731779098510742188e-01
-5.192685127258300781e-01 5.053957700729370117e-01 1.662121862173080444e-01
-3.711051642894744873e-01 -1.394344121217727661e-01 -6.720011234283447266e-01
5.053843259811401367e-01 -2.650485336780548096e-01 -5.321532860398292542e-02
7.201928496360778809e-01 4.000434875488281250e-01 -3.702881634235382080e-01
8.473376035690307617e-01 -3.937183022499084473e-01 -1.802933216094970703e-01
1.997096650302410126e-02 6.116952300071716309e-01 -7.592010498046875000e-02
-1.227479457855224609e+00 -9.222134351730346680e-01 1.997239291667938232e-01
-5.543049573898315430e-01 9.317744523286819458e-02 -7.000350356101989746e-01
-1.185679733753204346e-01 -9.807120561599731445e-01 2.456097863614559174e-02
2.507324516773223877e-01 7.471845746040344238e-01 -1.886194348335266113e-01
8.280076384544372559e-01 -5.108192563056945801e-01 -1.575941920280456543e+00
2.487487047910690308e-01 7.855896353721618652e-01 -2.573418617248535156e-01
1.919633895158767700e-02 5.376142263412475586e-01 -6.659522652626037598e-01
-3.000757992267608643e-01 7.397866994142532349e-02 6.376225948333740234e-01
-6.926002502441406250e-01 7.690145969390869141e-01 3.826263546943664551e-02
5.939405411481857300e-02 6.284492015838623047e-01 -5.247662588953971863e-02
-2.936632633209228516e-01 6.989392042160034180e-01 -1.585235297679901123e-01
2.609802782535552979e-01 -8.464837074279785156e-01 3.329708799719810486e-02
5.296170115470886230e-01 -2.253828048706054688e-01 8.885215520858764648e-01
-2.125762104988098145e-01 -2.746224403381347656e-01 3.296178579330444336e-01
1.129645630717277527e-01 -1.722332686185836792e-01 7.123644351959228516e-01
9.453902840614318848e-01 3.411946296691894531e-01 -3.420078456401824951e-01
1.818127334117889404e-01 -1.069368600845336914e+00 -3.743263781070709229e-01
-3.628585934638977051e-01 7.496953010559082031e-01 2.615143544971942902e-02
1.080051511526107788e-01 -2.995028197765350342e-01 -5.608178377151489258e-01
