1.023321226239204407e-01 2.226568162441253662e-01 -1.715594381093978882e-01 -2.659698724746704102e-01 -1.530085355043411255e-01 -1.945389211177825928e-01 1.829350441694259644e-01 2.796639502048492432e-01 9.698669612407684326e-02
-3.198113441467285156e-01 8.784416317939758301e-02 -2.545767929404973984e-03 2.410904020071029663e-01 1.643156111240386963e-01 -1.721971184015274048e-01 -6.033665314316749573e-02 2.482443898916244507e-01 -1.390284597873687744e-01
-1.598941236734390259e-01 -1.511803865432739258e-01 1.287046074867248535e-01 2.936829030513763428e-01 4.235923588275909424e-01 -1.397904157638549805e-01 -1.875404566526412964e-01 -8.694608509540557861e-02 1.611843854188919067e-01
-1.579546332359313965e-01 4.384991154074668884e-02 2.620940469205379486e-02 1.632586270570755005e-01 2.853838801383972168e-01 -6.236984580755233765e-02 1.692331880331039429e-01 -6.710124015808105469e-02 -2.436179369688034058e-01
-6.241570226848125458e-03 -2.294417172670364380e-01 -1.877186894416809082e-01 -2.617416679859161377e-01 2.033570557832717896e-01 1.082337833940982819e-02 -2.978763878345489502e-01 -1.456007510423660278e-01 4.937340319156646729e-02
3.410329297184944153e-02 5.398371070623397827e-02 -5.643104668706655502e-03 -2.545810071751475334e-03 -4.095308110117912292e-02 5.783924832940101624e-02 4.721299186348915100e-02 -2.487388402223587036e-01 -1.880135834217071533e-01
2.469661831855773926e-01 -3.104783222079277039e-02 5.236757919192314148e-02 -2.403412610292434692e-01 3.197387978434562683e-02 4.940816387534141541e-02 -1.654661148786544800e-01 -7.287764549255371094e-02 -2.792781591415405273e-02
-9.563720226287841797e-02 -1.086086258292198181e-01 6.494978815317153931e-02 1.064965948462486267e-01 3.791911900043487549e-02 -1.673462800681591034e-03 9.686718136072158813e-02 2.317054942250251770e-02 6.646135821938514709e-03
-2.723653912544250488e-01 -1.695756167173385620e-01 1.805522292852401733e-01 -2.916573286056518555e-01 -1.736763268709182739e-01 3.584407866001129150e-01 1.111607328057289124e-01 -6.486926227807998657e-02 -3.596957074478268623e-03
-2.203168906271457672e-02 1.421053707599639893e-01 1.741378158330917358e-01 1.235543712973594666e-01 1.379379481077194214e-01 -3.343776166439056396e-01 4.445157572627067566e-02 -1.077379360795021057e-01 -1.336123049259185791e-01
-1.070117671042680740e-02 -1.220256164669990540e-01 2.679799199104309082e-01 -9.390627592802047729e-02 2.668130099773406982e-01 -1.710979044437408447e-01 -6.490514427423477173e-02 1.360697001218795776e-01 -2.117068767547607422e-01
-7.730933278799057007e-02 -2.304016500711441040e-01 -1.056854128837585449e-01 -5.561398342251777649e-02 -1.031791120767593384e-01 7.218815386295318604e-02 8.429410308599472046e-02 -6.840185075998306274e-02 4.719682037830352783e-02
