1.467215865850448608e-01 6.717772688716650009e-03 -3.532426431775093079e-02 1.088153570890426636e-01 1.915417239069938660e-02 1.310128569602966309e-01 1.042429134249687195e-01 -2.395605593919754028e-01 2.620603442192077637e-01 -7.576972246170043945e-02 4.264422133564949036e-02 1.563334465026855469e-01 -1.223899498581886292e-01 3.354053795337677002e-01 1.562183052301406860e-01 -1.889263540506362915e-01 -5.153581500053405762e-02 5.833622533828020096e-03
-2.821274101734161377e-01 1.089612692594528198e-01 -2.172671109437942505e-01 1.130252439907053486e-05 2.659971414686879143e-06 1.382085531949996948e-01 1.149933412671089172e-01 2.736908569931983948e-02 2.106390446424484253e-01 5.953454598784446716e-02 -7.194843143224716187e-02 -1.477389829233288765e-03 1.199569851160049438e-01 1.921630799770355225e-01 4.390123859047889709e-02 1.348691433668136597e-01 -1.206870973110198975e-01 -7.553607691079378128e-03
2.606174647808074951e-01 4.984700679779052734e-02 1.609845459461212158e-01 9.576717019081115723e-02 2.668493390083312988e-01 -3.043621778488159180e-01 -8.453927002847194672e-03 1.453508734703063965e-01 -8.276865817606449127e-03 6.502464413642883301e-02 -5.844779685139656067e-02 -1.078340969979763031e-02 -1.422296017408370972e-01 -2.852751314640045166e-01 5.113171786069869995e-02 -4.745285212993621826e-02 -9.558415412902832031e-02 2.083674520254135132e-01
8.245739340782165527e-02 -2.110611349344253540e-01 -7.535691559314727783e-02 2.539190948009490967e-01 -7.792849838733673096e-02 6.372658908367156982e-02 -3.289536014199256897e-02 1.278521120548248291e-01 -2.405591011047363281e-01 5.780095607042312622e-02 -5.339252948760986328e-02 -6.917725113453343511e-05 1.443048864603042603e-01 -5.853829160332679749e-02 -1.865158081054687500e-01 -5.153291672468185425e-02 -2.044524848461151123e-01 1.925460100173950195e-01
-4.859359189867973328e-02 -8.035340160131454468e-02 -2.823491990566253662e-01 -2.203890495002269745e-02 -8.742175996303558350e-02 6.025092676281929016e-02 -1.933709681034088135e-01 -3.755465447902679443e-01 1.829629987478256226e-01 -3.274863064289093018e-01 3.863684833049774170e-02 -3.431725502014160156e-02 9.080274403095245361e-02 -2.427996248006820679e-01 5.512217804789543152e-02 -8.084404468536376953e-02 1.896474882960319519e-02 -3.094082772731781006e-01
-1.683696731925010681e-02 2.227305024862289429e-01 -7.640608400106430054e-02 2.081758677959442139e-01 -3.933677449822425842e-02 -1.512738764286041260e-01 2.950079441070556641e-01 2.510575354099273682e-01 5.144045129418373108e-02 3.674182593822479248e-01 2.158437855541706085e-02 -3.147657588124275208e-02 -2.031913548707962036e-01 1.486368328332901001e-01 -1.655682735145092010e-02 1.854243427515029907e-01 -6.941740401089191437e-03 1.931542009115219116e-01
4.802496358752250671e-02 -5.234633572399616241e-03 -2.583133876323699951e-01 -7.949849218130111694e-02 -1.089636087417602539e-01 -1.289302855730056763e-02 2.875185012817382812e-01 1.081592068076133728e-01 -1.792782992124557495e-01 -8.360169082880020142e-02 2.382878661155700684e-01 3.833768144249916077e-02 6.577972322702407837e-02 2.242496460676193237e-01 -1.404953002929687500e-01 3.097967803478240967e-01 3.486745357513427734e-01 1.222275942564010620e-01
8.359631150960922241e-02 1.560033857822418213e-01 1.336150467395782471e-01 -2.795054018497467041e-01 1.878393813967704773e-02 7.073943316936492920e-02 1.677122265100479126e-01 -2.924889326095581055e-01 3.432269096374511719e-01 -2.052222192287445068e-01 -1.699300110340118408e-01 1.420158892869949341e-01 -9.677883982658386230e-02 8.866966515779495239e-02 1.351422667503356934e-01 -6.865467131137847900e-02 -2.703427337110042572e-02 9.057217091321945190e-02
1.649365276098251343e-01 -1.117412671446800232e-01 3.842309489846229553e-02 -4.948439076542854309e-03 1.073899213224649429e-02 -1.408823728561401367e-01 4.182954505085945129e-02 6.381982564926147461e-02 -2.231835722923278809e-01 1.555202305316925049e-01 -4.205892682075500488e-01 -3.207267522811889648e-01 3.696944713592529297e-01 -1.287422329187393188e-01 -9.658387303352355957e-02 -2.389224022626876831e-01 -3.674381226301193237e-02 2.480731345713138580e-02
4.039401188492774963e-03 -2.149660438299179077e-01 1.432346925139427185e-02 -1.999749802052974701e-02 1.182645782828330994e-01 -6.325648725032806396e-02 -3.504710495471954346e-01 3.429931700229644775e-01 -1.587554514408111572e-01 -4.661843553185462952e-02 3.137317001819610596e-01 9.400920569896697998e-02 1.145119071006774902e-01 1.255119293928146362e-01 1.028339378535747528e-02 9.165064431726932526e-03 3.339076787233352661e-02 -1.211775317788124084e-01
