1.808076798915863037e-01 -2.474275883287191391e-03 -2.618246972560882568e-01 8.159504830837249756e-02
-2.355209290981292725e-01 -1.389375180006027222e-01 2.190680801868438721e-01 -6.508150137960910797e-03
1.714288294315338135e-01 4.130519554018974304e-02 -1.159261316061019897e-01 1.289761960506439209e-01
-1.947794854640960693e-01 4.878970235586166382e-02 -1.461081802845001221e-01 -6.116302683949470520e-02
-3.177098184823989868e-02 9.806840121746063232e-02 6.483346968889236450e-02 -8.847323805093765259e-02
1.325213760137557983e-01 1.033863052725791931e-01 -3.764140307903289795e-01 -4.971588402986526489e-02
-1.045864522457122803e-01 -2.833784520626068115e-01 -2.798171639442443848e-01 1.379503160715103149e-01
-7.850471138954162598e-02 2.108066082000732422e-01 1.915750205516815186e-01 2.404920905828475952e-01
-5.559854954481124878e-02 -1.666898876428604126e-01 -5.333337932825088501e-02 1.773847341537475586e-01
-2.473698258399963379e-01 -1.301978230476379395e-01 3.158636391162872314e-01 2.598643675446510315e-02
2.263835370540618896e-01 4.720851406455039978e-02 -3.294700384140014648e-02 1.489168405532836914e-01
1.164124757051467896e-01 -8.071622997522354126e-02 5.247283354401588440e-02 -5.498287733644247055e-03
-3.575492501258850098e-01 6.932867318391799927e-02 5.871732905507087708e-02 -1.253044009208679199e-01
-1.289140246808528900e-02 1.412016153335571289e-01 2.039703428745269775e-01 -3.537354171276092529e-01
-2.144401520490646362e-02 2.599944174289703369e-01 1.743701249361038208e-01 1.721950471401214600e-01
1.942397654056549072e-01 1.730143725872039795e-01 1.568428240716457367e-02 2.414746582508087158e-01
9.364125877618789673e-02 -1.792805939912796021e-01 8.352393656969070435e-02 -8.442886918783187866e-02
-4.633324965834617615e-02 -3.808952271938323975e-01 2.045848965644836426e-02 8.851633220911026001e-02
-1.904717236757278442e-01 7.587378472089767456e-02 -1.366149634122848511e-01 -9.121979586780071259e-03
1.665557734668254852e-02 1.817608773708343506e-01 -4.461485743522644043e-01 1.515659503638744354e-02
3.884675800800323486e-01 -1.249406710267066956e-01 -1.450400799512863159e-01 -3.134126663208007812e-01
-2.240595221519470215e-02 1.584205925464630127e-01 -2.303236275911331177e-01 2.650053203105926514e-01
9.032243490219116211e-02 1.971758902072906494e-01 -3.225463926792144775e-01 1.409129351377487183e-01
-1.529436931014060974e-02 -4.202939197421073914e-02 -1.902037262916564941e-01 -2.016888856887817383e-01
