-0.0965260718183423,0.701574052276549
-0.0255970832083617,0.742288733110331
0.0505916115379642,0.80643598729015
0.133164628205801,0.868314818700942
0.219431168290765,0.876336148698637
0.305463125942013,0.859474985642257
0.384232227459209,0.730806304454738
0.445407646447746,0.5106757526521
0.485447648124078,0.308552268191226
0.508537919050579,0.167365167330919
0.520267040736351,0.0766305951499932
0.524222744520572,0.00872781506833769
0.522658861629136,-0.037255920756059
0.518266190566425,-0.0514230394516968
0.509848820886048,-0.115296679751128
0.499453599313559,-0.0975468562285313
0.488598412184766,-0.121779223994163
0.477398250888745,-0.107015767354091
0.46635907753743,-0.117179236791403
0.454054998906276,-0.132588141559571
0.441106968496296,-0.131023631422994
0.428664900198252,-0.122628128597418
0.414635950730955,-0.161476622452145
0.400101039151724,-0.13527517017979
0.387428988075527,-0.123245513763421
0.374848930110591,-0.13251096841382
0.360544001309512,-0.15766005960776
0.344376212005398,-0.171219147458092
0.326368560476066,-0.195234027267518
0.306429053610253,-0.210280452108676
0.28455769140796,-0.234699906288248
0.259673554811871,-0.271672858843222
0.232144616267029,-0.289282367555364
0.20220545820715,-0.320198397459017
0.16873376467485,-0.361544494939848
0.130112756739718,-0.425270804688301
0.0856777841728938,-0.479712951144962
0.0366891525986518,-0.517247162941757
-0.0153216826632908,-0.540165248649458
-0.0704713228814573,-0.580271898637934
-0.12783592723601,-0.583382210269693
-0.186964499498991,-0.614859499415167
-0.247714450347946,-0.614345011776831
-0.304865170718817,-0.542059498590604
-0.354104483521245,-0.454807072289144
-0.393385542029674,-0.343022939959747
-0.423375296300747,-0.266668297270316
-0.444556710168582,-0.16665657753812
-0.456331828409985,-0.0766703510129555
-0.458539663080248,0.0269591522488135
-0.454123993739722,0.0608498561341193
-0.44625858272691,0.0973831556163335
-0.434851436930551,0.133504864987879
-0.420086542573167,0.165571476337266
-0.404309723991913,0.156350454710177
-0.388210929521245,0.17058071507052
-0.37185915399461,0.162617849577181
-0.356749285469997,0.145691206275922
-0.341202449666895,0.169890833919115
-0.324068732694542,0.178723651237277
-0.303577267161163,0.237880375325235
-0.279015106454487,0.262131451732261
-0.251716150687798,0.293561969274251
-0.2235593591586,0.279834503651373
-0.194526333244641,0.311358564400332
-0.162724314681728,0.33617090004918
-0.127720935846933,0.376675108667279
-0.0876556360650044,0.439395828940803
-0.0407874457053275,0.515002125974472
0.0116375885400676,0.551156575468457
0.0688085473954155,0.610673440903251
0.129751683778019,0.625570196613256
0.193358020731627,0.663034251004824
0.256361802806476,0.611655644576438
0.312707583453813,0.527981245941588
0.358773133917738,0.406094447259409
0.394213480031023,0.313369743350192
0.419718570128123,0.206978376902627
0.436231333599466,0.131248135119722
0.44577561889279,0.0653305757479922
0.452100145291981,0.0632960109963902
0.4539400075172,-0.0221440156700221
0.449524338176674,-0.0654054103135684
0.44239487205395,-0.07905804137087
0.43379351615105,-0.0951264257481773
0.424456215358063,-0.0949931266782447
0.414359971397173,-0.109908591029644
0.402515858322324,-0.130212144102527
0.388279924354691,-0.158513641371363
0.371813157438979,-0.176254110573263
0.354288469743767,-0.180664672781908
0.337062759660152,-0.170262668166821
0.319170099519896,-0.193639115588676
0.301622413546868,-0.163656179174551
0.285546617354015,-0.163709966518558
0.268412900381662,-0.184689369261801
0.24808242279299,-0.228771605546511
0.227275880853543,-0.194890255981903
0.208421892700609,-0.18872809722274
0.188512283595956,-0.216465996669581
0.16707328901659,-0.21968622156953
0.145126032497507,-0.226825906841531
0.121789679998383,-0.24809997068673
0.0982049460988548,-0.231330012257146
0.0739670611093737,-0.261944365318321
0.0479307107947409,-0.26744002872782
0.0170897902617264,-0.360959849896284
-0.0204436291155228,-0.402376104782343
-0.0619320623286588,-0.440822362847098
-0.108114904009442,-0.497252302451875
-0.159019292125693,-0.535371159292234
-0.209288927774244,-0.482870034380206
-0.255579861360758,-0.454690143280431
-0.299138599542822,-0.427141668827705
-0.339638566775459,-0.392951626680095
-0.374917924944037,-0.32288776465941
-0.402538856600139,-0.238909350601907
-0.42273134452192,-0.172722854510138
-0.43572537148753,-0.0945324263839165
-0.441543935774786,-0.0264446646104774
-0.441750920275123,0.0204122970509862
-0.438715147603511,0.0404013110904322
-0.432482614315581,0.0841631618912691
-0.42514616369252,0.0658894964096392
-0.417878707902904,0.0815088733934894
-0.407966450164536,0.118498196009683
-0.393063566140261,0.182608032906714
-0.374480957665547,0.195488932506512
-0.355001416356039,0.201127249306641
-0.33538388537964,0.198730204628029
-0.316387307904252,0.18797507440663
-0.297781701151723,0.190685488828592
-0.277773199452464,0.216568894197248
-0.254222962969659,0.262552396163627
-0.228586782689011,0.259395312928383
-0.201368320894675,0.294801416766606
-0.171562552846125,0.311966595245639
-0.138670415914769,0.357919695669753
-0.0993019639506417,0.444260075703253
-0.0535169924760626,0.487757666944399
-0.00134965393358734,0.574144818581385
0.0556029362739049,0.582727407820901
0.116040110544573,0.64420868060207
0.181932476313016,0.691073827294143
0.248013427959544,0.645705371913593
0.308820874503038,0.583920083709772
0.363556775703308,0.523000070170425
0.408886381277146,0.397067527786784
0.443107818666222,0.299081018485493
0.466957032760626,0.18915138023428
0.481399951228596,0.108121915776513
0.489541341575191,0.0596150858021126
0.494049004026978,0.0339094125266999
0.495106924806479,-0.00985313984818928
0.491473196911671,-0.0608124388513313
0.482917837564402,-0.110376307064495
0.470659755488879,-0.137868655593039
0.45485993862981,-0.181614136332656
0.436852287100477,-0.185105636532819
0.416406818122729,-0.229428746575477
0.391131710803781,-0.28411410537026
0.363050813591373,-0.288300163882176
0.335981840602836,-0.264072473276893
0.310246767727583,-0.260330744998085
0.283200793016861,-0.290147642219838
0.252636081800407,-0.332242085356431
0.219732445730144,-0.338041764188584
0.184340396000272,-0.382872346129055
