5.978877469897270203e-02 -5.912885442376136780e-02 -2.886143513023853302e-02 -2.817974686622619629e-01 1.558866798877716064e-01 -1.029374003410339355e-01 1.195703446865081787e-01 -1.584720760583877563e-01 -2.893880903720855713e-01
2.883424758911132812e-01 2.537658810615539551e-02 2.565600723028182983e-02 -6.621310859918594360e-02 2.818557620048522949e-01 -2.019313871860504150e-01 3.985244035720825195e-02 -8.940953016281127930e-02 -2.274617850780487061e-01
-7.833772152662277222e-02 -7.496562600135803223e-02 -1.369171142578125000e-01 -3.521438837051391602e-01 -8.420955389738082886e-02 -1.940618902444839478e-01 -1.121273115277290344e-01 -2.670521736145019531e-01 -1.079183071851730347e-01
3.218682948499917984e-03 -1.217446476221084595e-01 -2.769862115383148193e-01 3.129979670047760010e-01 9.379730373620986938e-02 -7.519329339265823364e-02 -2.019157856702804565e-01 2.389843761920928955e-01 8.966056257486343384e-02
2.584049403667449951e-01 3.575508594512939453e-01 -8.648731559514999390e-02 1.135342419147491455e-01 3.975845575332641602e-01 -2.017339877784252167e-02 -5.976660177111625671e-02 -2.577626109123229980e-01 2.467179447412490845e-01
-7.610955089330673218e-02 -1.609632074832916260e-01 -2.695947587490081787e-01 7.858694344758987427e-02 -8.901482075452804565e-02 -1.489249616861343384e-01 1.830722093582153320e-01 1.147205084562301636e-01 3.185941278934478760e-01
-1.817107647657394409e-01 8.210627734661102295e-02 -7.723274175077676773e-03 -1.068406552076339722e-01 1.908947825431823730e-01 2.987598180770874023e-01 6.261955201625823975e-02 1.648105233907699585e-01 2.666406705975532532e-02
-5.560249090194702148e-02 -1.343865394592285156e-01 1.136806681752204895e-01 -3.776269257068634033e-01 1.189509555697441101e-01 -2.040731906890869141e-01 3.240345716476440430e-01 -1.765252649784088135e-01 -2.759433388710021973e-01
-1.796486973762512207e-01 -2.081180363893508911e-02 -2.949722707271575928e-01 1.361580491065979004e-01 -2.601889967918395996e-01 5.760151892900466919e-02 -2.631530761718750000e-01 2.245561182498931885e-01 1.939494311809539795e-01
3.621774911880493164e-02 6.126720085740089417e-02 2.017394602298736572e-01 2.268167734146118164e-01 -3.132325038313865662e-02 -2.817823588848114014e-01 2.891112864017486572e-02 3.255646526813507080e-01 3.555043935775756836e-01
2.876016497611999512e-02 3.819866478443145752e-02 1.294277757406234741e-01 -6.457368284463882446e-02 -2.091544866561889648e-01 -1.631028205156326294e-01 -3.726208508014678955e-01 1.513114571571350098e-02 2.505814135074615479e-01
-2.336002588272094727e-01 1.057034209370613098e-01 -1.117380559444427490e-01 8.866848796606063843e-02 -3.532940745353698730e-01 1.763482540845870972e-01 3.212994895875453949e-03 3.335243761539459229e-01 1.780148148536682129e-01
6.265374273061752319e-02 2.379306554794311523e-01 2.258924096822738647e-01 5.827587842941284180e-02 -3.503182232379913330e-01 4.934874922037124634e-02 -1.370199322700500488e-01 3.010089397430419922e-01 1.968365311622619629e-01
-9.971062093973159790e-02 2.685201168060302734e-01 2.534803748130798340e-01 -9.550180286169052124e-03 8.289963006973266602e-02 -8.196005225181579590e-02 4.009725153446197510e-02 3.508780896663665771e-01 6.204338744282722473e-02
7.218708097934722900e-02 -1.550528109073638916e-01 -1.581532321870326996e-02 6.425271928310394287e-02 -4.277051240205764771e-02 -2.948218584060668945e-01 -6.583488732576370239e-02 -2.199704200029373169e-01 -1.609022021293640137e-01
7.886682637035846710e-03 -1.028474420309066772e-01 1.906318031251430511e-02 -2.353667318820953369e-01 -5.815837532281875610e-02 3.254911899566650391e-01 1.846023276448249817e-02 5.589972436428070068e-02 1.480225473642349243e-01
-1.643978059291839600e-01 -1.599236764013767242e-02 1.622982621192932129e-01 -1.321139931678771973e-01 -5.166614428162574768e-02 1.353066116571426392e-01 -6.844597309827804565e-02 -2.219218015670776367e-01 -7.378153502941131592e-02
-1.604070514440536499e-01 9.016362950205802917e-03 3.223878741264343262e-01 -2.152113467454910278e-01 1.090869233012199402e-01 8.651772513985633850e-03 -2.016186155378818512e-02 2.473113089799880981e-01 1.063238605856895447e-01
-1.267647445201873779e-01 1.598879843950271606e-01 2.762850821018218994e-01 -6.801728159189224243e-02 3.543995916843414307e-01 2.180501371622085571e-01 -6.955359131097793579e-02 2.163778543472290039e-01 -1.462008059024810791e-01
-3.117133677005767822e-01 -6.682406365871429443e-02 -1.082841306924819946e-01 -2.409623563289642334e-01 9.943716228008270264e-02 -4.904204607009887695e-02 2.465848773717880249e-01 -1.027142778038978577e-01 2.112475633621215820e-01
2.679678797721862793e-01 1.009839847683906555e-01 3.228577077388763428e-01 -1.074351370334625244e-01 1.405200362205505371e-01 -1.314911842346191406e-01 -3.594093024730682373e-01 1.065104678273200989e-01 1.769039183855056763e-01
-2.225095182657241821e-01 7.021116465330123901e-02 -6.926810741424560547e-02 -1.884101927280426025e-01 2.655653357505798340e-01 3.178971111774444580e-01 -7.528479397296905518e-02 -6.010247021913528442e-02 1.921320855617523193e-01
