-2.690337225794792175e-02 -1.802372336387634277e-01 -7.436547428369522095e-03 -5.244043841958045959e-02 1.530213057994842529e-01 6.885213404893875122e-02 1.743833571672439575e-01 4.749093949794769287e-02
5.547213926911354065e-02 9.690613299608230591e-02 8.942937850952148438e-02 2.208184748888015747e-01 -7.871717214584350586e-03 3.386734798550605774e-02 1.411472856998443604e-01 2.254039496183395386e-01
-1.380850672721862793e-01 5.481321830302476883e-03 3.682666122913360596e-01 -1.677327901124954224e-01 8.902365714311599731e-02 -7.516577839851379395e-02 -2.045525461435317993e-01 8.663710951805114746e-02
-4.500522464513778687e-02 -8.755424618721008301e-02 -4.282706603407859802e-02 -6.114050280302762985e-03 -3.697481751441955566e-01 3.026544451713562012e-01 9.306998550891876221e-02 1.310024559497833252e-01
3.647353872656822205e-02 -1.800753474235534668e-01 -3.376347124576568604e-01 -6.921134889125823975e-02 -3.499113768339157104e-02 -1.296831201761960983e-02 -2.464738488197326660e-02 2.149522602558135986e-01
-2.631469368934631348e-01 3.369648456573486328e-01 -1.545188128948211670e-01 3.021855056285858154e-01 -6.295841187238693237e-02 -3.582223355770111084e-01 2.385528385639190674e-01 7.440085709095001221e-02
2.035327851772308350e-01 3.398239016532897949e-01 1.786133199930191040e-01 5.390895903110504150e-02 1.490852832794189453e-01 9.664991497993469238e-02 -4.031396936625242233e-03 -2.983022481203079224e-02
1.379643380641937256e-01 3.300123214721679688e-01 3.015635013580322266e-01 -2.935560606420040131e-02 3.166206181049346924e-01 2.948908805847167969e-01 -1.187068447470664978e-01 -3.670589923858642578e-01
-5.123934522271156311e-02 -2.777013480663299561e-01 5.056887865066528320e-02 -2.095142155885696411e-01 1.525278836488723755e-01 1.991425752639770508e-01 1.343132555484771729e-01 4.919523373246192932e-02
1.177770420908927917e-01 4.346117004752159119e-02 9.626991301774978638e-02 1.455453932285308838e-01 3.381221741437911987e-02 3.427401930093765259e-02 2.899234555661678314e-02 -6.358143687248229980e-02
8.269047737121582031e-02 -2.315852791070938110e-01 1.210967674851417542e-01 1.985486149787902832e-01 2.236724644899368286e-01 7.163764536380767822e-02 -1.420921683311462402e-01 -5.296968854963779449e-03
-9.183472022414207458e-03 -2.165318429470062256e-01 -2.221801131963729858e-01 6.984889507293701172e-02 -4.807503521442413330e-02 -2.176993191242218018e-01 1.344035863876342773e-01 -3.710996806621551514e-01
-2.072104662656784058e-01 1.406242847442626953e-01 -3.110828436911106110e-02 -4.277400299906730652e-02 1.085505485534667969e-01 -4.431065544486045837e-02 1.279198229312896729e-01 1.634968072175979614e-02
6.407788395881652832e-02 1.091118082404136658e-01 -7.972253859043121338e-02 -1.066738888621330261e-01 6.467931717634201050e-02 -2.566875517368316650e-01 1.875762492418289185e-01 2.296791225671768188e-01
3.113892078399658203e-01 2.067655697464942932e-02 3.091894462704658508e-02 -1.724405027925968170e-02 -1.208868622779846191e-01 9.086380153894424438e-02 1.728699952363967896e-01 -6.945425271987915039e-02
-2.217218726873397827e-01 1.505706757307052612e-01 1.051930114626884460e-01 -3.589526712894439697e-01 -2.379525154829025269e-01 -2.063223719596862793e-02 8.116249740123748779e-02 9.031493961811065674e-02
-1.761180162429809570e-01 -9.839177876710891724e-02 -2.263541221618652344e-01 1.492867171764373779e-01 1.796592175960540771e-01 8.375932462513446808e-03 -2.599336951971054077e-02 -3.050429821014404297e-01
8.725840598344802856e-02 -7.586957514286041260e-02 -1.028521060943603516e-01 5.598160624504089355e-02 2.248185425996780396e-01 2.206684201955795288e-01 8.736155182123184204e-02 -3.086127936840057373e-01
-3.245770558714866638e-02 3.243957459926605225e-02 -1.922809034585952759e-01 3.387909531593322754e-01 3.964781388640403748e-02 -1.096674986183643341e-02 -1.816370189189910889e-01 1.103526279330253601e-01
3.484806045889854431e-03 -1.904039531946182251e-01 -4.424837976694107056e-02 -1.276407986879348755e-01 6.944555044174194336e-02 -6.927753984928131104e-02 4.093061685562133789e-01 -4.651367664337158203e-02
-1.542967259883880615e-01 -1.250500828027725220e-01 1.074550449848175049e-01 -2.780638337135314941e-01 -5.111439153552055359e-02 -1.532553881406784058e-01 -4.075582697987556458e-02 4.660550504922866821e-02
-2.143131643533706665e-01 8.778496831655502319e-02 -1.732591837644577026e-01 -1.400650590658187866e-01 2.805269695818424225e-02 2.286609858274459839e-01 -5.373172089457511902e-02 1.657525599002838135e-01
-3.776487410068511963e-01 3.497506305575370789e-02 2.023249678313732147e-02 6.103873625397682190e-02 1.951196342706680298e-01 1.151319146156311035e-01 1.071674898266792297e-01 -2.045973576605319977e-02
-7.736174762248992920e-02 5.529894679784774780e-02 1.510968357324600220e-01 -1.156369596719741821e-02 -3.401181399822235107e-01 3.817475587129592896e-02 8.478709310293197632e-02 2.814493477344512939e-01
-1.938961744308471680e-01 -4.210879281163215637e-02 -2.760267555713653564e-01 -1.140153631567955017e-01 9.870661050081253052e-02 -1.379287242889404297e-01 3.288989067077636719e-01 -1.137057766318321228e-01
-1.286625266075134277e-01 -1.292021293193101883e-02 -2.484677582979202271e-01 -1.534721255302429199e-01 4.354903474450111389e-02 -5.258121713995933533e-02 -8.427619189023971558e-02 -1.032563950866460800e-02
5.609035119414329529e-02 -8.324319496750831604e-03 -1.977573707699775696e-02 -1.595650315284729004e-01 3.190308511257171631e-01 2.065543681383132935e-01 -1.711646169424057007e-01 -8.324527740478515625e-02
-3.710032701492309570e-01 -2.267919033765792847e-01 -1.235886588692665100e-01 2.597460895776748657e-02 1.452950388193130493e-02 -1.751306802034378052e-01 -1.909142136573791504e-01 -4.375809058547019958e-02
