9.755008220672607422e-01 -1.909581124782562256e-01 -5.300686880946159363e-02 -9.060959517955780029e-02 -1.051417961716651917e-01 1.219933852553367615e-01
6.084822863340377808e-02 7.320605516433715820e-01 -9.338222444057464600e-03 -3.487997949123382568e-01 -1.293124705553054810e-01 -7.131267338991165161e-02
5.540914088487625122e-02 2.712911665439605713e-01 1.056253433227539062e+00 1.614817678928375244e-01 3.114219903945922852e-01 -2.226271033287048340e-01
7.491175085306167603e-03 -1.335468292236328125e-01 6.662387400865554810e-02 6.869041919708251953e-01 6.452612578868865967e-02 -2.952000498771667480e-01
-1.734826015308499336e-03 -1.545372698456048965e-02 -7.090932875871658325e-02 2.542888224124908447e-01 7.367607355117797852e-01 2.155217379331588745e-01
-1.698907278478145599e-02 -2.642938122153282166e-02 1.534462720155715942e-01 -4.031211137771606445e-01 5.613819956779479980e-01 4.256004393100738525e-01
