5.765192508697509766e-01 -7.920318841934204102e-02 -1.255597919225692749e-01 2.272704690694808960e-01 3.684190288186073303e-02 6.350214779376983643e-02 -1.198029741644859314e-01 -2.963321805000305176e-01 1.971404850482940674e-01 1.064922809600830078e-01
-8.224540948867797852e-02 3.120370507240295410e-01 2.231873571872711182e-01 -1.154765039682388306e-01 2.612327598035335541e-02 -1.780819892883300781e-02 1.725083738565444946e-01 3.009828031063079834e-01 1.862173527479171753e-01 3.032096922397613525e-01
-7.176687568426132202e-02 -1.553056854754686356e-02 5.678777098655700684e-01 3.590479120612144470e-02 -1.666910201311111450e-01 1.534660905599594116e-01 5.166227370500564575e-02 -7.350639253854751587e-02 3.144931793212890625e-01 -3.064000979065895081e-02
2.836971580982208252e-01 -2.362248301506042480e-01 -1.756189316511154175e-01 5.324710607528686523e-01 1.666070818901062012e-01 -3.016349300742149353e-02 9.392165392637252808e-02 1.747419089078903198e-01 7.599400356411933899e-03 -1.903889775276184082e-01
8.863396197557449341e-02 -1.025664154440164566e-02 -2.502300143241882324e-01 1.316979527473449707e-01 1.856857240200042725e-01 8.339484035968780518e-02 1.003381237387657166e-02 1.995420604944229126e-01 -2.586501836776733398e-01 5.474403873085975647e-02
-2.201249897480010986e-01 1.867787912487983704e-03 7.625106573104858398e-01 2.800187468528747559e-01 2.025207579135894775e-01 8.008822202682495117e-01 -9.056872129440307617e-02 5.997484922409057617e-02 -1.513708978891372681e-01 1.147759035229682922e-01
-2.320528030395507812e-02 1.152356155216693878e-02 1.924392208456993103e-02 1.588254421949386597e-01 4.016800597310066223e-02 -1.661285199224948883e-02 3.625976443290710449e-01 2.633464038372039795e-01 3.923749327659606934e-01 -1.540813501924276352e-02
-2.648542523384094238e-01 8.209760487079620361e-02 -1.873533874750137329e-01 1.719194799661636353e-01 1.745727360248565674e-01 5.780368298292160034e-02 3.956197500228881836e-01 4.265334010124206543e-01 -1.382480710744857788e-01 4.236420243978500366e-02
-7.121109962463378906e-02 4.786407947540283203e-02 1.824906319379806519e-01 1.914011314511299133e-02 -1.582018733024597168e-01 -1.490211486816406250e-01 2.369221150875091553e-01 -2.061566710472106934e-02 4.625336229801177979e-01 5.667863786220550537e-02
2.532186210155487061e-01 3.381799757480621338e-01 -8.876800537109375000e-02 -8.004412055015563965e-02 3.058612942695617676e-01 -4.099550470709800720e-02 -2.392187118530273438e-01 6.263478845357894897e-02 7.543173432350158691e-02 7.126795649528503418e-01
