-1.635796070331707597e-05 1.226663243869552389e-06 1.260835118591785431e-02 -3.960045520216226578e-03 8.365129679441452026e-02 -1.900364272296428680e-02 -1.484244018793106079e-01 6.531209498643875122e-02 7.155097275972366333e-02 1.251858975592767820e-06 -1.369865458400454372e-06 -4.462735887500457466e-07 1.127620635088533163e-06 -7.384599745273590088e-02 1.951716967596439645e-06 1.909887492656707764e-01 -4.043754655867815018e-03 -7.136663953133393079e-07 -1.341018105449620634e-07 1.419658064842224121e-01
-2.448453960823826492e-05 1.303517365158768371e-06 -1.400881046720314771e-06 -9.788629412651062012e-02 -5.900096893310546875e-02 8.138182014226913452e-02 5.127112672198563814e-07 2.680628597736358643e-01 2.900542914867401123e-01 2.808587625622749329e-02 4.836672544479370117e-02 -9.558978676795959473e-02 2.702061831951141357e-01 1.088297218084335327e-01 1.418761712557170540e-06 -4.193667322397232056e-02 1.249468823516508564e-06 -1.085443273041164503e-06 5.981637514196336269e-07 -1.492651790613308549e-06
-7.037714567559305578e-06 1.013501332636224106e-06 -1.022161086439155042e-06 2.817218955897260457e-07 -1.464497017877874896e-06 -1.357507244392763823e-06 2.713168226182460785e-02 2.893077731132507324e-01 1.021669656038284302e-01 9.174591468763537705e-07 -1.284050995309371501e-06 -2.979026436805725098e-01 1.516257375478744507e-01 1.160052306659054011e-06 1.146605427493341267e-06 -9.170284867286682129e-02 1.217403223563451320e-06 -4.735907168651465327e-07 -4.730986802314873785e-07 -1.399489065079251304e-06
-1.131040789914550260e-05 1.464157776354113594e-06 -1.633363808650756255e-06 -3.176939487457275391e-02 -6.038650125265121460e-02 -5.029992386698722839e-02 2.033749036490917206e-02 -1.939337253570556641e-01 2.381948977708816528e-01 1.448564944439567626e-06 -1.012674421072006226e-01 -2.006767094135284424e-01 2.355299890041351318e-01 1.757535338401794434e-01 6.448581189033575356e-07 -2.271000482141971588e-02 7.924564927816390991e-02 -1.113196536898612976e-01 8.868582881405018270e-07 2.918535843491554260e-02
-3.625515319072292186e-06 -1.127070114016532898e-01 2.631835043430328369e-01 -3.933154791593551636e-02 8.557870169170200825e-04 2.909882366657257080e-01 8.443975448608398438e-02 -3.412238880991935730e-02 -9.743516892194747925e-02 -1.808909326791763306e-01 2.720758616924285889e-01 1.798114273697137833e-03 -1.296776645176578313e-06 -4.256635531783103943e-02 1.604630597284995019e-06 4.171343743801116943e-01 -8.182343840599060059e-02 -1.080219135474180803e-06 2.255769686598796397e-07 1.272216141223907471e-01
-3.670822025014786050e-06 -1.844982057809829712e-01 -1.278163836104795337e-06 -3.976497352123260498e-01 2.937871515750885010e-01 2.200032919645309448e-01 1.624604687094688416e-02 -2.516860067844390869e-01 2.143997885286808014e-02 1.100439931178698316e-06 -1.489357352256774902e-01 3.545363843441009521e-01 1.133414283394813538e-01 1.975628733634948730e-02 -1.800173074007034302e-01 2.035310417413711548e-01 6.927948561497032642e-07 1.891765557229518890e-02 5.496408448379952461e-07 1.191229745745658875e-01
2.216988650616258383e-05 9.659765964897815138e-07 -1.223205345013411716e-06 1.577376224304316565e-06 -1.755623543431283906e-06 1.703986674547195435e-01 -1.631499379873275757e-01 1.700733719189884141e-06 1.836618334054946899e-01 1.153883658844279125e-06 -1.704697751847561449e-06 -1.468075424782000482e-06 1.552998128317994997e-06 -1.033332869410514832e-01 1.272789177164668217e-06 -1.509460616944124922e-06 9.251912160834763199e-07 -2.647489054652396590e-07 -1.008158960758009925e-06 -2.022242824750719592e-06
-3.574298261810326949e-07 3.654931788332760334e-07 -1.265562787011731416e-06 1.762966348906047642e-06 -2.008291176025522873e-06 1.235938370227813721e-01 7.565585523843765259e-02 8.055184036493301392e-02 -5.473142955452203751e-03 2.070948854088783264e-02 -7.282409071922302246e-02 2.349412292242050171e-01 1.409945525665534660e-06 2.035081386566162109e-01 1.338048605248332024e-06 -2.129543190676486120e-06 9.373538887302856892e-07 1.800153768272139132e-07 -1.668432560109067708e-06 -1.892035015771398321e-06
1.811559286579722539e-06 1.117337887990288436e-06 -1.730036728986306116e-06 1.209817583003314212e-06 -1.308049377257702872e-06 1.314208656549453735e-01 -9.301953949034214020e-03 -4.753820225596427917e-02 -7.515868544578552246e-02 1.219686964759603143e-06 1.803796552121639252e-02 -9.529436379671096802e-02 -4.502306133508682251e-02 5.593310561380349100e-07 1.780141246854327619e-06 -7.022626959951594472e-07 9.733507795317564160e-07 -7.257372089952696115e-07 5.672427505487576127e-08 1.292339265346527100e-01
-1.095852348953485489e-05 -6.791479885578155518e-03 1.367440372705459595e-01 -1.815720051527023315e-01 1.610915660858154297e-01 1.353690922260284424e-01 -4.360776767134666443e-02 -1.998244225978851318e-01 -9.001887519843876362e-07 1.198018901050090790e-02 -5.745682756241876632e-07 2.594258189201354980e-01 -2.190531492233276367e-01 -9.790338575839996338e-02 -2.588925063610076904e-01 7.066512852907180786e-02 3.423262760043144226e-02 -1.082423750631278381e-06 5.289298314892221242e-07 3.584301769733428955e-01
