-1.711174398660659790e-01 -5.233677476644515991e-02 -1.764675378799438477e-01 2.008310854434967041e-01
1.947615109384059906e-02 -2.148438692092895508e-01 -2.108143568038940430e-01 2.457826435565948486e-01
3.008744306862354279e-02 -3.140608370304107666e-01 1.469191461801528931e-01 1.688327044248580933e-01
2.165124118328094482e-01 -1.215415354818105698e-02 1.801253706216812134e-01 9.094991721212863922e-03
2.153012752532958984e-01 -1.801325380802154541e-01 -2.573016881942749023e-01 -8.959311246871948242e-02
-1.109622865915298462e-01 2.249166220426559448e-01 8.102510869503021240e-02 3.851746395230293274e-02
1.480659544467926025e-01 1.913692951202392578e-01 1.223713085055351257e-01 1.742229163646697998e-01
-1.442819237709045410e-01 2.045345306396484375e-02 -1.853804439306259155e-01 -3.702939450740814209e-01
-3.302554041147232056e-02 1.364499479532241821e-01 -1.003538072109222412e-01 1.697424985468387604e-02
2.840260863304138184e-01 -3.421627357602119446e-02 -1.857411265373229980e-01 -6.554339081048965454e-02
-3.306706547737121582e-01 -8.265425276476889849e-05 3.673517405986785889e-01 -1.188432723283767700e-01
8.451270870864391327e-03 5.351636558771133423e-03 -4.568316042423248291e-03 1.622728556394577026e-01
2.473836690187454224e-01 -5.143319815397262573e-02 2.702676653861999512e-01 2.777164876461029053e-01
-2.137712240219116211e-01 4.365853592753410339e-02 3.731732442975044250e-02 1.248319074511528015e-01
-1.324331611394882202e-01 2.334651947021484375e-01 4.918809607625007629e-02 -1.625580638647079468e-01
5.444406718015670776e-02 1.022329647094011307e-02 2.344582974910736084e-01 -6.127890571951866150e-02
3.401697054505348206e-02 -1.230639815330505371e-01 -1.391841284930706024e-02 -1.692264974117279053e-01
5.020714178681373596e-02 3.246524333953857422e-01 7.443688064813613892e-02 -2.172296643257141113e-01
-1.159488856792449951e-01 1.649551242589950562e-01 2.688227891921997070e-01 -1.897973269224166870e-01
-1.011950001120567322e-01 -1.187388673424720764e-01 -3.168523609638214111e-01 -6.965287029743194580e-02
