2.939266264438629150e-01 8.749401569366455078e-02 -4.374307021498680115e-02 2.359395176172256470e-01 -1.967537254095077515e-01 3.473631292581558228e-02 -2.399256974458694458e-01
1.789821088314056396e-01 8.672985434532165527e-02 1.505914181470870972e-01 -4.438712075352668762e-02 -1.044433340430259705e-01 1.506027430295944214e-01 4.036384634673595428e-03
1.024733707308769226e-01 2.312980145215988159e-01 -1.728016696870326996e-02 -4.075583443045616150e-02 1.350112110376358032e-01 1.121146529912948608e-01 2.994928956031799316e-01
-1.002361923456192017e-01 -4.303938746452331543e-01 -7.339305430650711060e-02 -1.307800412178039551e-01 4.271648824214935303e-02 1.900127828121185303e-01 -1.732549518346786499e-01
1.814882010221481323e-01 1.332901269197463989e-01 2.957726120948791504e-01 1.415426582098007202e-01 -3.510544598102569580e-01 1.022725701332092285e-01 -2.229662537574768066e-01
-1.557247787714004517e-01 -2.085072100162506104e-01 -2.579850852489471436e-01 -2.404300123453140259e-01 -1.783577948808670044e-01 8.910269290208816528e-02 -1.184165477752685547e-01
1.553775668144226074e-01 -3.088305294513702393e-01 -3.088481724262237549e-01 -3.580456599593162537e-02 5.388047546148300171e-02 2.281726151704788208e-01 -2.398910522460937500e-01
3.045905381441116333e-02 4.295136407017707825e-02 -6.430462468415498734e-03 8.508659899234771729e-02 4.850741475820541382e-02 -2.973485551774501801e-02 7.683954387903213501e-02
1.384520530700683594e-01 -1.631496399641036987e-01 -1.176897808909416199e-01 -2.297034412622451782e-01 -2.056390196084976196e-01 -1.864128708839416504e-01 -2.167144231498241425e-02
-7.193101942539215088e-02 2.025080658495426178e-02 3.529824912548065186e-01 5.167020112276077271e-02 -1.332443207502365112e-01 -1.223246082663536072e-01 3.029006719589233398e-02
-9.741996228694915771e-02 8.723057806491851807e-02 2.060862928628921509e-01 -2.689548730850219727e-01 2.402173578739166260e-01 -1.563131995499134064e-02 2.482886165380477905e-01
-3.244639635086059570e-01 2.077460661530494690e-02 1.620962768793106079e-01 -1.910588294267654419e-01 -1.065487563610076904e-01 4.935581609606742859e-02 2.011092007160186768e-01
-2.383831441402435303e-01 1.247405856847763062e-01 -5.647217482328414917e-02 1.079467386007308960e-01 -3.373257815837860107e-02 2.861679792404174805e-01 -9.102357923984527588e-02
-9.285329282283782959e-02 9.585672058165073395e-03 3.735702633857727051e-01 1.124068796634674072e-01 5.973629280924797058e-02 -1.622516214847564697e-01 -9.929735958576202393e-02
-1.584278047084808350e-01 2.085508704185485840e-01 3.090184330940246582e-01 -2.474942207336425781e-01 8.036410063505172729e-02 -1.426617205142974854e-01 8.397682756185531616e-02
1.080881133675575256e-01 2.411600500345230103e-01 1.973622143268585205e-01 -3.268541693687438965e-01 -7.742224633693695068e-02 -3.565699160099029541e-01 1.314379125833511353e-01
2.894266247749328613e-01 -9.937548637390136719e-02 -2.058444470167160034e-01 1.096890643239021301e-01 -1.215870212763547897e-02 3.018705546855926514e-01 3.615994155406951904e-01
1.087582670152187347e-02 3.172661662101745605e-01 2.319317609071731567e-01 -2.526831626892089844e-01 -2.649824917316436768e-01 -6.494120508432388306e-02 1.281165629625320435e-01
