2.493029387551359832e-05 -4.187831282615661621e-01
7.336236834526062012e-01 -2.206786125898361206e-01
5.957041978836059570e-01 -1.041942313313484192e-01
-1.347959459963021800e-05 7.446046311088139191e-06
3.079186007380485535e-02 -5.402141809463500977e-01
2.381505072116851807e-01 8.478295803070068359e-01
4.935721866786479950e-03 -4.717430174350738525e-01
3.185868635773658752e-02 2.850009799003601074e-01
1.500145345926284790e-01 3.294962942600250244e-01
3.901853412389755249e-02 -4.745732843875885010e-01
2.370820194482803345e-02 -6.612681150436401367e-01
1.066910044755786657e-05 -1.265000173589214683e-05
2.017080441873986274e-05 4.707837700843811035e-01
-1.565538346767425537e-01 -5.955427885055541992e-01
2.388862818479537964e-01 -3.716706037521362305e-01
2.068665162369143218e-05 -6.382842659950256348e-01
2.353695890633389354e-05 -2.603786379040684551e-05
1.969875665963627398e-05 -4.171860218048095703e-01
-7.039739557512803003e-06 -3.152887523174285889e-01
-3.664545342326164246e-02 -4.155010879039764404e-01
-2.017081379890441895e-01 -7.264270782470703125e-01
3.617827892303466797e-01 7.342224717140197754e-01
1.892772316932678223e-02 3.619894385337829590e-01
2.016960934270173311e-06 7.567009561171289533e-06
-1.462343698221957311e-05 4.598657596943667158e-06
2.086551934480667114e-01 -5.437783598899841309e-01
-1.913565443828701973e-03 4.495203793048858643e-01
9.710752237879205495e-06 -5.740583674196386710e-06
-2.513085746613796800e-05 2.814201116561889648e-01
4.776106029748916626e-02 3.016345202922821045e-01
1.467419974505901337e-02 -4.966712594032287598e-01
-5.960022463114000857e-06 2.884242683649063110e-02
-1.261821389198303223e-01 -3.842739164829254150e-01
2.052483409643173218e-01 3.819074034690856934e-01
4.669109582901000977e-01 -2.787637412548065186e-01
5.378213700168998912e-06 -4.566393494606018066e-01
8.614306896924972534e-02 -5.626742243766784668e-01
-1.741949017741717398e-05 4.797599911689758301e-01
3.031983040273189545e-03 -4.957583248615264893e-01
2.706662751734256744e-02 4.243173599243164062e-01
-2.328334003686904907e-01 -6.612674593925476074e-01
-2.887708693742752075e-02 5.274398326873779297e-01
-1.191937008115928620e-05 -1.386800855398178101e-01
1.072384417057037354e-01 3.960241377353668213e-01
1.892747968668118119e-05 -1.573494046169798821e-06
-2.878816612064838409e-02 -3.241437375545501709e-01
5.726250410079956055e-01 -7.445829510688781738e-01
2.667040824890136719e-01 -1.681565679609775543e-02
-1.757144127623178065e-05 4.769825637340545654e-01
2.330477764189708978e-05 -5.155380964279174805e-01
4.673927833209745586e-06 -9.333776688436046243e-06
1.611650804989039898e-05 -1.505475393059896305e-05
-4.064008295536041260e-01 -6.969766616821289062e-01
3.509390652179718018e-01 7.485446929931640625e-01
1.212225407361984253e-01 3.803282678127288818e-01
-5.828397115692496300e-05 -2.689201831817626953e-01
-1.204495597630739212e-02 -7.228629589080810547e-01
-8.791584968566894531e-01 2.901330776512622833e-02
-6.599983572959899902e-02 4.788408279418945312e-01
1.295040055993013084e-05 -2.076312154531478882e-01
-7.387005553027847782e-06 -2.109024673700332642e-01
-2.992189489305019379e-02 4.714341461658477783e-01
1.749905277392826974e-05 1.850901298894314095e-07
1.201632469892501831e-01 3.428468108177185059e-01
-7.754454761743545532e-02 5.886005163192749023e-01
-6.221516741788946092e-07 -1.583281300554517657e-05
-1.733727902173995972e-01 4.368637502193450928e-01
-5.352286100387573242e-01 7.889132499694824219e-01
-4.929655417799949646e-02 -4.971750378608703613e-01
1.092195045202970505e-02 -5.795774459838867188e-01
-2.508599497377872467e-02 5.598926544189453125e-01
2.804901003837585449e-01 7.212260365486145020e-01
1.661036461591720581e-01 -5.592245459556579590e-01
6.657064659520983696e-06 -1.472299209126504138e-05
-1.559205502271652222e-01 6.479153633117675781e-01
-7.606749422848224640e-04 4.601249694824218750e-01
-1.544720362289808691e-05 -7.937016562209464610e-06
-2.677146767382510006e-05 -3.044355253223329782e-06
-3.392225801944732666e-01 -4.935843050479888916e-01
-3.460316061973571777e-01 -1.002242445945739746e+00
