-1.878288201987743378e-02 1.301196971326135099e-05 -3.938917443156242371e-02 -1.675528619671240449e-05 -2.019125372171401978e-01 4.630607962608337402e-01 -3.386269807815551758e-01 2.126986347138881683e-02 1.415739916410529986e-05 -4.877542331814765930e-02 -4.112387159693753347e-06 -9.809290531848091632e-06 -6.161414552479982376e-03 1.699298322200775146e-01 -2.230112850666046143e-01 -2.015182673931121826e-01 -5.456226062960922718e-06 -3.686120510101318359e-01 -2.919271122664213181e-03 -1.113973412429913878e-04 2.786104679107666016e-01 -7.684547305107116699e-01 1.095305560738779604e-05 1.120160777645651251e-05 -2.853814294212497771e-06 -3.505847416818141937e-06 4.815139994025230408e-02 1.255965798918623477e-05 1.424889796908246353e-05 7.256960998347494751e-06 -7.478355616331100464e-02 3.766176178032765165e-06 -4.657359793782234192e-02 1.272959858179092407e-01 -3.188855350017547607e-01 -1.883004903793334961e-01 -1.557116320327622816e-06 8.622693270444869995e-02 -2.614813446998596191e-01 9.661352123657707125e-06 3.618779480457305908e-01 1.986234486103057861e-01 -8.775197784416377544e-06 7.323742657899856567e-02 -6.449057764257304370e-06 -1.137088293035048991e-05 2.443143966956995428e-05 -1.244647148996591568e-02 2.872184477746486664e-02 5.179678276181221008e-02 2.297430910402908921e-06 -1.878671355370897800e-05 -3.606647253036499023e-01 5.048943161964416504e-01 -8.045788854360580444e-02 -3.267841041088104248e-02 -8.693434000015258789e-01 2.595654223114252090e-05 2.540982961654663086e-01 -9.336881703347899020e-06 -2.351096458733081818e-02 1.809834986925125122e-01 -3.381474471098044887e-06 1.212070947076426819e-05 6.263692677021026611e-02 -6.270605808822438121e-06 2.678481340408325195e-01 3.871034979820251465e-01 -2.026633825153112411e-03 -9.952525794506072998e-02 2.624140679836273193e-01 -2.949572503566741943e-01 -3.774969172809505835e-06 -1.986354982363991439e-05 -4.837054386734962463e-02 -1.929298341274261475e-01 1.984382288355845958e-05 1.063430499925743788e-05 -7.726734876632690430e-02 4.394508898258209229e-01
-8.900949069357011467e-06 1.085460917238378897e-05 -6.865496397949755192e-04 1.343551230092998594e-05 -7.836322765797376633e-06 3.978318274021148682e-01 -8.399209946219343692e-06 6.802103143854765221e-06 7.691684913879726082e-06 -5.501467512658564374e-06 -1.259755663340911269e-06 1.015781890600919724e-05 1.274198893952416256e-06 8.428228284174110740e-07 -7.540727438026806340e-06 -3.230594098567962646e-01 -4.196526788291521370e-06 -8.890589015209116042e-06 -8.308464202855248004e-06 -8.943495231505949050e-06 7.472158223390579224e-02 -2.311468869447708130e-01 7.564581210317555815e-06 -1.872003667813260108e-05 6.483265678980387747e-06 -3.118754648312460631e-06 2.151984907686710358e-02 8.756599527259822935e-06 7.943488526507280767e-06 3.447642029641428962e-06 -8.130334208544809371e-06 -3.442628440097905695e-06 -4.632487161870812997e-06 1.133682235376909375e-05 -1.359716225124429911e-05 -2.560656517744064331e-02 -5.032757144363131374e-07 1.923992335796356201e-01 -5.836935088154859841e-06 6.194086381583474576e-06 1.374356746673583984e-01 6.884947197249857709e-06 -3.649918198789237067e-06 7.138318778743268922e-06 2.004906127694994211e-05 -5.798372512799687684e-06 3.293707594275474548e-02 -5.201838575885631144e-06 8.348207302333321422e-06 -1.068207438947865739e-06 1.409461947332601994e-05 -2.896743171731941402e-05 -2.326499521732330322e-01 6.440427899360656738e-02 2.881086402339860797e-06 -8.182652891264297068e-06 -4.571995139122009277e-01 4.759073635796085000e-05 1.381893903017044067e-01 -4.831166734220460057e-06 -7.259895210154354572e-04 1.863441020250320435e-01 -1.497253288107458502e-05 6.697063327010255307e-06 1.688097417354583740e-01 -8.482024895783979446e-07 4.224801614327589050e-06 4.746337831020355225e-01 -8.693226845934987068e-06 -8.278690074803307652e-06 3.138907626271247864e-02 3.327745616843458265e-07 -3.497209945635404438e-06 1.436737693438772112e-05 4.651381004805443808e-06 2.282016112076235004e-06 9.525091627438087016e-06 -1.809101740946061909e-05 -4.247677679813932627e-06 1.857410222291946411e-01
-2.667049011506605893e-05 2.340442370041273534e-05 -2.408976070000790060e-05 1.251162575499620289e-05 1.850737135100644082e-05 1.220539616042515263e-05 1.121957393479533494e-05 -3.652880423032911494e-06 -1.329136284766718745e-05 1.303050703427288681e-05 1.724788126011844724e-05 8.577555945521453395e-07 1.806348882382735610e-05 1.276473085454199463e-05 9.571110240358393639e-06 -1.286788028664886951e-05 1.066013737727189437e-05 -1.702402551018167287e-05 1.920730937854386866e-05 -3.798661055043339729e-06 1.685659117356408387e-05 1.471241648687282577e-05 -6.862511327199172229e-06 1.131993485614657402e-05 4.900979547528550029e-06 -1.010990126815158874e-05 1.374656858388334513e-05 -6.657496669504325837e-06 4.554408405965659767e-07 1.426053404429694638e-05 1.231493115483317524e-06 7.471252502000425011e-06 -2.603757820907048881e-06 1.108237302105408162e-05 -3.570425178622826934e-06 -1.435085323464591056e-05 6.412620678020175546e-06 -4.910272764391265810e-06 -3.271279638283886015e-06 -8.078102837316691875e-06 8.858499313646461815e-06 3.400113200768828392e-06 2.171223786717746407e-05 2.905220753746107221e-05 7.625223588547669351e-06 -5.965167929389281198e-06 1.052842981152934954e-05 2.756316098384559155e-05 -2.005271562666166574e-05 -1.307281991103081964e-06 4.927394456899492070e-06 6.682058483420405537e-06 -2.574005520727951080e-06 3.813188959611579776e-05 -2.371871232753619552e-07 -1.505217005615122616e-05 -1.098433131119236350e-06 -2.117048461514059454e-05 -5.977576620352920145e-06 3.008415205840719864e-07 4.898997758573386818e-07 5.993866579956375062e-06 -8.927647286327555776e-06 1.350372986053116620e-05 -1.108208743971772492e-05 1.388869532092940062e-05 6.044647307135164738e-06 1.353698394268576521e-06 1.115113718697102740e-06 1.574947782501112670e-05 3.083374394918791950e-06 6.927537924639182165e-06 -1.080795664165634662e-05 -1.292111028305953369e-05 -4.385185548017034307e-06 -2.680853867786936462e-06 -1.626031371415592730e-05 -8.814928150968626142e-06 3.304461642983369529e-06 3.231387381674721837e-05
1.234268256666837260e-05 -2.743721306324005127e-01 -1.392385810613632202e-01 -7.996157364686951041e-06 7.137323170900344849e-02 -2.240279614925384521e-01 1.595678440935444087e-05 -1.155897825810825452e-05 -1.698334017419256270e-05 1.157210408564424142e-05 -6.340446323156356812e-02 2.360794678679667413e-05 3.375122696161270142e-02 -4.009872972965240479e-01 8.512351996614597738e-06 6.733476370573043823e-02 5.702572707377839833e-06 8.783349394798278809e-02 1.187494308396708220e-05 1.159629937319550663e-05 -4.761123955249786377e-01 8.145934939384460449e-01 -1.100111239793477580e-05 -3.043411425096564926e-06 -7.284716957656200975e-06 -2.267519384622573853e-01 -1.179200080514419824e-05 -2.631026745802955702e-06 -1.089182296709623188e-05 -9.946705176844261587e-06 4.836752638220787048e-02 -1.005327476377715357e-06 3.428758587688207626e-03 -1.889838858915027231e-05 4.173434717813506722e-06 1.433973739040084183e-05 -7.779493927955627441e-02 -1.118726049753604457e-05 7.425873726606369019e-02 -1.132847592089092359e-05 -5.305112600326538086e-01 -9.933723049471154809e-06 8.715034709894098341e-06 -1.527855602034833282e-05 9.806526577449403703e-06 1.133280602516606450e-05 -2.197543233633041382e-01 -2.289523217768874019e-05 -1.236869957210728899e-05 -2.153158932924270630e-01 -3.672869752335827798e-06 7.331429515033960342e-06 1.238010302186012268e-01 -2.592368125915527344e-01 2.548691332340240479e-01 1.065668220689985901e-05 3.395659923553466797e-01 1.897169798612594604e-01 -8.271421393146738410e-06 -6.752629415132105350e-04 9.551221410220023245e-06 -7.034217105683637783e-06 -1.694827915343921632e-06 -1.387836891808547080e-05 -8.893446647562086582e-06 -8.368182534468360245e-06 -5.177863314747810364e-02 -3.899044543504714966e-02 1.264362799702212214e-05 1.394990948028862476e-03 -8.168047315848525614e-06 7.489768266677856445e-01 -1.061297953128814697e-01 4.134279151912778616e-06 5.596106126904487610e-02 3.304331898689270020e-01 -1.689782038738485426e-06 -3.137716339551843703e-05 7.945791631937026978e-02 -7.421150207519531250e-01
5.154728114575846121e-06 -4.233730123814893886e-06 -2.549669716245261952e-06 4.456583610590314493e-06 6.046606358722783625e-06 -1.337536871433258057e-01 8.930917829275131226e-02 -4.536163032753393054e-06 -5.639443315885728225e-06 2.578449435532093048e-02 1.370023255731211975e-06 1.823023012548219413e-06 -1.483647793065756559e-06 3.379918780410662293e-07 4.139189059060299769e-06 5.439655069494619966e-06 -2.725825106608681381e-05 5.895254162169294432e-06 5.362579940992873162e-06 5.322340712154982612e-06 -1.233696730196243152e-05 2.070665806531906128e-01 -4.363827883935300633e-06 -1.027554480970138684e-05 -1.771436654962599277e-05 2.652027433214243501e-07 -5.686455551767721772e-06 -1.030285875458503142e-05 -3.849006589007331058e-06 -3.657558409031480551e-06 5.723792583012254909e-06 4.363363132142694667e-06 6.814284622669219971e-02 -6.575643055839464068e-06 3.803643039645976387e-06 6.289186330832308158e-06 8.578217602916993201e-07 -5.183862413105089217e-06 5.332958608050830662e-06 -4.687041382567258552e-06 -8.750699635129421949e-06 -4.340558007243089378e-06 3.142564764857525006e-06 -4.790727871295530349e-06 -1.252681795449461788e-05 4.318037554185139015e-06 -1.618736535310745239e-01 -1.957499080162961036e-06 -5.997763310006121174e-06 2.017625320149818435e-06 -1.308257560594938695e-05 -4.562560661725001410e-06 3.156864047050476074e-01 -8.975198119878768921e-02 -6.370537903421791270e-06 3.687598109536338598e-06 4.119626283645629883e-01 1.015310999719076790e-06 -3.561754510883474723e-06 2.466131263645365834e-06 3.482063675619428977e-06 -3.149807525915093720e-06 8.214376975956838578e-06 -4.241614988131914288e-06 -4.524521045823348686e-06 2.665683496161364019e-07 -1.202643488795729354e-06 -1.944857537746429443e-01 5.959991995041491464e-06 6.093148840591311455e-06 -3.348537575220689178e-06 -8.085030458460096270e-06 1.271200289920670912e-06 4.176636593911098316e-06 -1.953329956450033933e-06 -3.801538241532398388e-06 1.113977032218826935e-05 1.035793320625089109e-05 2.126245349645614624e-01 -2.663890644907951355e-02
9.011660040414426476e-06 -9.645754289522301406e-06 -5.565235369431320578e-06 1.535305273137055337e-05 9.923743164108600467e-06 -3.540496900677680969e-02 1.084244559024227783e-05 -7.612808076373767108e-06 -1.149373565567657351e-05 8.697884368302766234e-06 4.637156962417066097e-06 -1.023414097289787605e-05 -5.185254849493503571e-06 1.544328142699669115e-06 9.951229912985581905e-06 1.295489073527278379e-05 9.111590770771726966e-07 8.700643775227945298e-06 7.266481134138302878e-06 8.867289579939097166e-06 -5.804303660988807678e-02 4.473270475864410400e-01 -6.913277047715382650e-06 -1.908422746055293828e-05 -1.218513352796435356e-05 3.428690888540586457e-06 -9.141335794993210584e-06 8.613478712504729629e-07 -7.495674253732431680e-06 -7.518368875025771558e-06 9.059626790985930711e-06 7.347229256993159652e-06 1.124077880376717076e-05 -1.222300215886207297e-05 1.174830413219751790e-05 9.758262422110419720e-06 4.021908807771978900e-06 -8.353941666427999735e-06 1.017814793158322573e-05 -8.273274943348951638e-06 -7.004524377407506108e-06 -8.456676368950866163e-06 1.186716076517768670e-06 -1.114384212996810675e-05 1.387698557664407417e-05 7.896618626546114683e-06 -1.323538253927836195e-05 -2.466492787789320573e-06 -9.467273230256978422e-06 5.973158295091707259e-06 -3.679499513964401558e-06 -1.001005512080155313e-05 1.284638699144124985e-02 -6.921022759343031794e-06 -9.685205441201105714e-06 7.062681561365025118e-06 1.024264201987534761e-05 -6.078984824853250757e-06 -7.983952855283860117e-06 5.948836587776895612e-06 6.486461643362417817e-06 -7.294250735867535695e-06 2.639564627315849066e-05 -9.168445103568956256e-06 -8.148521374096162617e-06 1.543567850603722036e-05 -5.372689884097781032e-06 -8.630699085188098252e-06 9.322290679847355932e-06 1.085980966308852658e-05 -7.981167073012329638e-06 2.437271475791931152e-01 4.621910193236544728e-06 -9.356686859973706305e-06 -8.161421646946109831e-06 -7.530285074608400464e-06 2.049652721325401217e-05 3.726614522747695446e-06 1.181960760732181370e-05 -4.921495020389556885e-01
-5.774842065875418484e-06 1.940116999321617186e-05 -4.697920382022857666e-02 -1.634247837500879541e-06 -2.466530531819444150e-06 5.755400657653808594e-01 -5.103070179757196456e-06 4.471821284823818132e-06 9.353032510261982679e-06 2.636642875586403534e-06 2.976048737764358521e-02 6.673452389804879203e-06 -3.029108792543411255e-02 2.567621693015098572e-02 -4.323324446886545047e-06 -1.315481662750244141e-01 5.535453510674415156e-06 -5.240991413302253932e-06 -6.110847152740461752e-06 -7.206628197309328243e-06 2.436208724975585938e-01 -4.798631072044372559e-01 2.770114178929361515e-06 -2.358986421313602477e-06 1.206906381412409246e-05 3.323825239931466058e-06 2.755663357675075531e-02 -9.297616088588256389e-06 5.896379661862738431e-06 1.059055421137600206e-06 -4.802985489368438721e-02 -3.104411689491826110e-06 -1.771407201886177063e-02 1.005378726404160261e-05 -4.879776315647177398e-05 -7.568304681626614183e-06 2.194082736968994141e-02 7.366013051068875939e-06 -4.657551646232604980e-02 2.186530991821200587e-06 1.684271693229675293e-01 7.408441433653933927e-06 -2.121677653121878393e-06 6.335571924864780158e-06 -1.431958025932544842e-05 -1.476826355428784154e-06 2.921935915946960449e-01 -7.174196070991456509e-06 2.248549275100231171e-02 3.285252205387223512e-06 1.231963688042014837e-05 4.562214144243625924e-07 -2.661243081092834473e-01 2.790044620633125305e-02 1.962820533663034439e-06 -4.992364665667992085e-06 -6.579301357269287109e-01 2.188611775636672974e-02 6.309404398052720353e-06 -2.722581029956927523e-06 -3.744587502296781167e-06 3.183984517818316817e-06 -1.950029582076240331e-05 5.722703463106881827e-06 1.184922992251813412e-03 1.768868969520553946e-06 1.711576715024420992e-06 9.441580176353454590e-01 -7.354031822615070269e-06 -2.082507871091365814e-02 2.733262590481899679e-06 2.431987923046108335e-05 2.523286639188881963e-06 2.136802095265011303e-07 -1.622976176440715790e-02 -4.670631140470504761e-02 7.791839379933662713e-06 1.332294232270214707e-06 2.895000761782284826e-06 2.533950209617614746e-01
1.658582914387807250e-05 -8.050580322742462158e-02 2.758495793386828154e-05 7.190909855125937611e-06 4.603001289069652557e-03 -2.238950282335281372e-01 1.480255392380058765e-03 -1.305544719798490405e-05 -1.730198164295870811e-05 3.603638708591461182e-02 3.017770723090507090e-06 -1.746092675602994859e-05 -4.629182512871921062e-06 -1.323535144329071045e-01 2.000761560339014977e-05 2.420079112052917480e-01 1.185656947200186551e-05 1.753605283738579601e-05 8.798518776893615723e-02 1.348495243291836232e-05 -3.289747238159179688e-01 5.100230574607849121e-01 -1.374200564896455035e-05 5.296325070958118886e-06 1.522892489447258413e-05 3.260635594415361993e-06 -1.597806112840771675e-05 -1.390609099871653598e-06 -1.371145572193199769e-05 -1.055360007740091532e-05 7.542842649854719639e-04 2.581138687673956156e-06 1.459846043871948496e-05 -1.734176476020365953e-05 4.246639946359209716e-05 1.951914418896194547e-05 1.529946530354209244e-06 -1.562252691655885428e-05 1.477532932767644525e-04 -1.342069754173280671e-05 -2.610242068767547607e-01 -1.473802603868534788e-05 9.428506018593907356e-06 -1.642603820073418319e-05 -8.780939424468670040e-07 1.313583288720110431e-05 -8.882001973688602448e-03 1.325278844888089225e-05 -2.977856621146202087e-02 3.509616135488613509e-06 -1.149493982666172087e-06 -1.053500545822316781e-05 7.432212680578231812e-02 -2.029833197593688965e-01 1.061917915940284729e-01 1.271529981750063598e-05 1.197248771786689758e-01 -5.844276529387570918e-05 -1.406316005159169436e-05 1.038935351971304044e-05 1.059450278262374923e-05 -1.053572669625282288e-01 -4.731801709567662328e-06 -1.478269768995232880e-05 -1.508242276031523943e-04 2.529461653466569260e-06 -8.600161891081370413e-06 -9.327970445156097412e-03 1.462276577512966469e-05 6.112672854214906693e-03 -3.317233547568321228e-02 4.690890610218048096e-01 -2.542526088654994965e-02 -6.179852789500728250e-06 -5.097279426991008222e-06 1.431633979082107544e-01 -8.782260920270346105e-06 -1.620750299480278045e-05 1.084570307284593582e-02 -5.728686451911926270e-01
-6.389800546457991004e-07 -7.894755071902181953e-07 -5.831649104948155582e-06 4.129250100959325209e-06 -3.280295004515210167e-06 4.443908892426406965e-06 -1.186263489216798916e-06 3.820559868472628295e-08 -1.691871602815808728e-06 -4.441533747012726963e-06 -9.246243536472320557e-02 5.647183570545166731e-06 3.375906497240066528e-02 -3.693736971399630420e-06 -3.524779231156571768e-06 -5.294906259223353118e-06 -2.197692447225563228e-05 2.814649633364751935e-07 -2.680380930542014539e-07 5.268616405373904854e-07 -6.895420028740772977e-06 1.031310966936871409e-05 4.990465640730690211e-07 -1.064091156877111644e-05 -1.061781040334608406e-05 -2.228024974465370178e-02 -4.801217983185779303e-07 -1.747117948980303481e-06 -1.403964233759324998e-07 6.236109584278892726e-07 -2.126252638845471665e-06 1.586123744345968589e-06 4.954140422341879457e-07 1.293239276856184006e-02 -5.516452802112326026e-06 7.714124876656569541e-07 -6.549809873104095459e-02 9.543391570332460105e-07 -2.732634129642974585e-06 -3.168197508784942329e-07 -6.569483502971706912e-06 1.307660568272694945e-06 4.607682058122009039e-08 -8.695196811459027231e-07 6.758080417057499290e-06 -5.701149348169565201e-07 -2.963264286518096924e-01 -7.096394256222993135e-06 -2.788588062685448676e-07 -1.695734681561589241e-07 -9.742287147673778236e-06 5.541616701520979404e-06 2.596836111479206011e-06 3.165768021062831394e-06 -3.209590886399382725e-06 2.144588506780564785e-08 4.328293353319168091e-02 9.924515325110405684e-06 1.372329734294908121e-06 -1.050195351126603782e-06 -2.543920345488004386e-07 2.093094281008234248e-06 -3.785925400734413415e-06 -4.466537575353868306e-07 2.343456344533478841e-06 -3.525235342749510892e-06 4.443933448783354834e-06 -3.442398309707641602e-01 4.114763214602135122e-07 -2.762122676358558238e-06 2.007288458116818219e-06 -2.432490736246109009e-01 -4.337759492045734078e-06 -1.125994458561763167e-05 8.676014840602874756e-02 9.752056939760223031e-08 -5.146479452378116548e-06 1.237947162735508755e-05 3.485167326289229095e-06 3.529859185218811035e-01
-4.485144017962738872e-06 -8.694037050008773804e-02 4.115769115742295980e-06 7.402994924632366747e-06 -4.904599791188957170e-06 -8.575639185437466949e-07 -5.793537199497222900e-02 3.226171429560054094e-06 6.409366960724582896e-06 -1.736880838871002197e-01 1.774670369923114777e-02 -1.032974614645354450e-05 -2.258158987388014793e-03 2.544955805205972865e-06 -6.220406666398048401e-02 -2.266029696329496801e-06 2.337242040084674954e-05 -5.213974418438738212e-06 -3.684627699840348214e-06 -4.672176146414130926e-06 4.359813779592514038e-02 -1.794851869344711304e-01 3.354798991495044902e-06 -2.120193676091730595e-05 1.274215901503339410e-05 -4.614776116795837879e-09 5.571203018917003646e-06 -9.768073141458444297e-06 3.127724539808696136e-06 3.058100901398574933e-06 -5.440848781290696934e-06 -2.774279437289806083e-06 -5.370057351683499292e-06 4.851749963563634083e-06 -3.633620053733466193e-06 -6.502763881144346669e-06 1.592738954059313983e-07 4.107600489078322425e-06 -1.168511956930160522e-01 3.933901552954921499e-06 2.434051595628261566e-02 3.525910415191901848e-06 -1.015974703477695584e-06 5.512185907718958333e-06 7.930128049338236451e-06 -3.246849701099563390e-06 5.537946149706840515e-02 5.148709988134214655e-06 5.602366400125902146e-06 -3.682868737087119371e-06 -1.972184236365137622e-06 -3.638710495579289272e-06 -1.171012818813323975e-01 2.184985987696563825e-06 8.468488886137492955e-06 -3.299909622000996023e-06 -3.568280339241027832e-01 -2.154438789148116484e-06 4.506772384047508240e-02 -1.411587163602234796e-06 -2.782067440421087667e-06 2.644778760441113263e-06 9.760748071130365133e-06 4.322941549617098644e-06 3.064011707465397194e-06 -2.381581907684449106e-06 4.443709258339367807e-07 3.424329757690429688e-01 -5.279979177430504933e-06 -1.545996963977813721e-01 3.130290679109748453e-06 -8.327107876539230347e-03 -8.025781426113098860e-07 -7.463971996912732720e-06 9.346103979623876512e-07 3.761799689527833834e-06 6.204181318025803193e-06 -1.099381188396364450e-05 -5.959738511592149734e-03 1.350764632225036621e-01
