-2.216325700283050537e-01 -1.218221187591552734e-01 -8.157371729612350464e-02 -7.515518367290496826e-02 -2.318295389413833618e-01 7.437841594219207764e-02 -2.368373274803161621e-01
3.369330987334251404e-02 8.628924190998077393e-02 -1.744365543127059937e-01 1.525572985410690308e-01 1.711093634366989136e-01 -1.149554252624511719e-01 -6.448356062173843384e-02
-1.872079819440841675e-01 1.270170360803604126e-01 1.569687575101852417e-01 -7.399321999400854111e-03 -1.539918929338455200e-01 9.077278524637222290e-02 4.282226786017417908e-02
-1.810318380594253540e-01 6.916569173336029053e-02 -2.714350223541259766e-01 -1.985982358455657959e-01 3.463526070117950439e-02 -1.563596725463867188e-01 -9.612998366355895996e-02
-7.721082866191864014e-02 1.410876810550689697e-01 -1.032566875219345093e-01 -1.908131688833236694e-02 -7.713385671377182007e-02 1.769621968269348145e-01 -2.911840677261352539e-01
3.755491599440574646e-02 3.193497061729431152e-01 -7.840313017368316650e-02 -1.783315539360046387e-01 2.252447456121444702e-01 -1.155153941363096237e-02 1.951031759381294250e-02
-1.041515097022056580e-01 -4.696046933531761169e-02 -1.668608337640762329e-01 7.872370630502700806e-02 4.685019329190254211e-02 -8.033364266157150269e-02 -1.110145896673202515e-01
4.627647995948791504e-02 1.649973099119961262e-03 1.198719143867492676e-01 2.154473215341567993e-02 -1.165230050683021545e-01 -6.657599657773971558e-02 -4.208767786622047424e-02
1.408047694712877274e-02 2.275268435478210449e-01 1.584621518850326538e-01 -1.888070851564407349e-01 1.208595037460327148e-01 -1.360920667648315430e-01 -8.095312863588333130e-02
1.689652800559997559e-01 -8.044946938753128052e-02 -1.172547489404678345e-01 -3.824994713068008423e-02 -6.040178239345550537e-02 -2.360314428806304932e-01 -1.137130260467529297e-01
-1.750805377960205078e-01 -3.091971576213836670e-01 -1.737035810947418213e-01 2.339869923889636993e-02 1.757156401872634888e-01 -2.225552648305892944e-01 -5.689979717135429382e-02
1.363289505243301392e-01 2.841515243053436279e-01 2.551668286323547363e-01 9.660843759775161743e-02 7.527582347393035889e-02 -2.097509652376174927e-01 5.665884912014007568e-02
2.316712886095046997e-01 -8.199618011713027954e-02 -9.470535069704055786e-02 1.912548989057540894e-01 1.358908563852310181e-01 3.398862183094024658e-01 1.576807647943496704e-01
4.262807220220565796e-02 5.923099070787429810e-02 3.015086948871612549e-01 1.333256065845489502e-01 4.107432812452316284e-02 -1.963979601860046387e-01 1.394055336713790894e-01
8.781687915325164795e-02 -4.798293113708496094e-02 -6.760861724615097046e-02 -2.427829951047897339e-01 2.455911040306091309e-01 -2.486538439989089966e-01 -1.216605901718139648e-01
2.160899788141250610e-01 -1.662107184529304504e-02 -2.224307805299758911e-01 -5.787972360849380493e-02 1.463459432125091553e-01 -2.216447517275810242e-02 9.066559374332427979e-02
-3.661760091781616211e-01 -1.316018998622894287e-01 3.334307074546813965e-01 -6.690069288015365601e-02 -2.423420101404190063e-01 4.225240647792816162e-02 -1.698763072490692139e-01
3.300438076257705688e-02 -6.098580360412597656e-02 -2.568612992763519287e-01 -1.111834868788719177e-01 -4.653155431151390076e-02 -7.528479397296905518e-02 -1.135191470384597778e-01
-2.222198545932769775e-01 1.475538127124309540e-02 -2.929369509220123291e-01 -1.087030917406082153e-01 -1.915738880634307861e-01 -8.063238114118576050e-02 -6.316181272268295288e-02
9.700415283441543579e-02 1.224717274308204651e-01 8.627630770206451416e-03 -1.011338010430335999e-01 -8.112269453704357147e-03 -1.361185964196920395e-02 -1.672999113798141479e-01
-1.115858107805252075e-01 -1.867659091949462891e-01 4.820170998573303223e-02 -2.797289192676544189e-01 -6.020303815603256226e-02 -1.378701925277709961e-01 -2.547216042876243591e-02
-9.071393311023712158e-02 -3.112275004386901855e-01 -1.521298587322235107e-01 2.080016583204269409e-01 6.275831907987594604e-02 1.958342492580413818e-01 1.932117193937301636e-01
-3.720237314701080322e-01 -2.847815155982971191e-01 8.756200969219207764e-02 1.412357389926910400e-01 1.298414319753646851e-01 9.750481694936752319e-03 -1.542308330535888672e-01
-2.078671306371688843e-01 5.616177991032600403e-02 -4.608972743153572083e-02 -2.742069959640502930e-01 -1.006678640842437744e-01 2.162547558546066284e-01 1.191133111715316772e-01
-1.852977871894836426e-01 -1.539340764284133911e-01 -7.743979990482330322e-02 1.868044435977935791e-01 1.636785119771957397e-01 1.362298280000686646e-01 -3.037181198596954346e-01
3.413912355899810791e-01 1.119670495390892029e-01 -1.184820458292961121e-01 -4.571200534701347351e-02 -1.461753398180007935e-01 1.062549743801355362e-02 2.016824111342430115e-02
