2.616065442562103271e-01 -2.355762869119644165e-01 4.337060749530792236e-01 1.535447835922241211e-01 3.412905633449554443e-01 1.790767461061477661e-01 -2.104774862527847290e-01 -1.638220250606536865e-01 -3.561441320925951004e-03 -9.461706131696701050e-02 -4.477719068527221680e-01 3.314546346664428711e-01 3.700212016701698303e-02 1.117711588740348816e-01 4.567565023899078369e-01 -2.789232879877090454e-02 -1.938842236995697021e-01
-1.241598576307296753e-01 -2.068937197327613831e-02 2.538026869297027588e-01 -9.831321239471435547e-02 -3.963596820831298828e-01 -1.709821373224258423e-01 1.977147459983825684e-01 2.525245249271392822e-01 5.352631956338882446e-02 3.310884162783622742e-02 1.111244112253189087e-01 1.330716814845800400e-02 -1.999711692333221436e-01 1.266417205333709717e-01 -2.025711536407470703e-01 3.292292356491088867e-01 1.157389115542173386e-02
1.578347682952880859e-01 -2.444147504866123199e-02 -1.067915186285972595e-01 2.683323621749877930e-01 -2.763289399445056915e-02 1.788039803504943848e-01 -1.953604668378829956e-01 -1.113886758685112000e-01 2.497151792049407959e-01 2.965491637587547302e-02 -6.760732084512710571e-02 -3.562434762716293335e-02 -2.964323163032531738e-01 -2.018318772315979004e-01 1.391301602125167847e-01 -7.746887207031250000e-02 -1.163414120674133301e-01
2.670419774949550629e-02 -3.213383257389068604e-02 -1.411424577236175537e-01 2.267728559672832489e-02 2.171477675437927246e-01 3.282983005046844482e-01 5.714692547917366028e-02 -8.046872168779373169e-02 1.192153990268707275e-01 8.168756961822509766e-02 -1.541184484958648682e-01 2.153602689504623413e-01 -7.629221677780151367e-02 1.200606748461723328e-01 3.436377644538879395e-01 2.203045785427093506e-01 1.291687637567520142e-01
-2.525866925716400146e-01 9.342299401760101318e-02 -1.692937612533569336e-01 -2.186643779277801514e-01 -1.363870799541473389e-01 1.101769432425498962e-01 -3.168322145938873291e-04 3.178322315216064453e-02 -1.736651510000228882e-01 -7.275562733411788940e-02 1.543981209397315979e-02 -1.782804960384964943e-03 2.800167202949523926e-01 -8.126590400934219360e-02 -4.009001702070236206e-02 -3.275870680809020996e-01 8.974283933639526367e-02
-5.941737815737724304e-02 2.736833989620208740e-01 1.066132783889770508e-01 -1.816793158650398254e-02 3.079894483089447021e-01 -6.560017354786396027e-03 1.372071504592895508e-01 2.704463154077529907e-02 1.313397195190191269e-02 1.655189394950866699e-01 3.063834309577941895e-01 -1.240529492497444153e-01 -1.572962850332260132e-01 -9.544295072555541992e-02 2.853944003582000732e-01 -1.517948601394891739e-02 -2.252362668514251709e-01
8.690376766026020050e-03 -1.015204004943370819e-02 -8.108115196228027344e-02 1.899392157793045044e-01 -8.014985918998718262e-02 1.528833806514739990e-01 6.880901008844375610e-02 -2.388065448030829430e-03 1.965911090373992920e-01 6.430583540350198746e-03 -2.320182695984840393e-02 2.153737246990203857e-01 1.484497040510177612e-01 3.955522924661636353e-02 4.122827574610710144e-02 1.461586952209472656e-01 -1.171956285834312439e-01
1.275053173303604126e-01 9.968181699514389038e-02 9.797085821628570557e-02 -5.617368966341018677e-02 -1.475531458854675293e-01 2.599232792854309082e-01 1.790903694927692413e-02 2.906384468078613281e-01 5.507828667759895325e-02 -1.634478867053985596e-01 -3.308101557195186615e-03 1.280810385942459106e-01 -1.057411655783653259e-01 4.063095748424530029e-01 1.057898774743080139e-01 -9.876083582639694214e-02 8.497773110866546631e-02
1.418126672506332397e-01 -7.553490251302719116e-02 -1.730933487415313721e-01 1.941412538290023804e-01 -3.987750709056854248e-01 -7.475494593381881714e-02 -1.295649725943803787e-02 -1.848441958427429199e-01 1.125240102410316467e-01 1.616637557744979858e-01 1.532699018716812134e-01 -4.573741462081670761e-03 -7.839211076498031616e-02 2.548717558383941650e-01 -1.589278280735015869e-01 -2.045487463474273682e-01 1.536906957626342773e-01
-9.020105749368667603e-02 2.625709772109985352e-02 1.284128129482269287e-01 -4.525506198406219482e-01 -1.211132034659385681e-01 -2.790262699127197266e-01 1.506605744361877441e-01 -3.212070092558860779e-02 -1.711491048336029053e-01 2.590907216072082520e-01 -1.084872242063283920e-02 -2.962869126349687576e-03 4.647595342248678207e-03 2.422330826520919800e-01 -3.001170158386230469e-01 -1.522884517908096313e-01 1.739831268787384033e-01
