2.400620132684707642e-01 2.577384412288665771e-01 -2.581332027912139893e-01 -7.211340963840484619e-02 -1.972731202840805054e-01 3.304445743560791016e-01
-2.355986982583999634e-01 -1.120016649365425110e-01 8.022021502256393433e-02 6.448967009782791138e-02 -2.091899700462818146e-02 1.431036293506622314e-01
1.004669368267059326e-01 -1.797530353069305420e-01 6.717988848686218262e-02 2.781477868556976318e-01 -5.631115660071372986e-02 -3.020676076412200928e-01
9.903320670127868652e-02 -3.222637474536895752e-01 -2.658235430717468262e-01 2.321991622447967529e-01 -1.805406063795089722e-01 5.263625830411911011e-02
1.079123690724372864e-01 -2.224531024694442749e-01 3.032476305961608887e-01 -1.914855092763900757e-01 -8.998381905257701874e-03 2.581973373889923096e-01
-8.815190196037292480e-02 -1.157824471592903137e-01 1.071925610303878784e-01 -7.642431557178497314e-02 5.681384727358818054e-02 -1.738828867673873901e-01
5.444458499550819397e-02 2.134730070829391479e-01 1.734196245670318604e-01 -3.615739569067955017e-02 9.581694006919860840e-02 1.617355495691299438e-01
-1.594254821538925171e-01 5.650962516665458679e-02 -2.876484766602516174e-02 -2.741370722651481628e-02 1.445567309856414795e-01 9.435251355171203613e-03
1.066840905696153641e-02 5.941943824291229248e-02 1.187327355146408081e-01 -9.219469875097274780e-02 -1.443393975496292114e-01 -5.334205925464630127e-03
9.289524704217910767e-02 2.334425747394561768e-01 1.230776980519294739e-01 -2.439912110567092896e-01 5.343745648860931396e-02 -9.872995316982269287e-02
-2.610573470592498779e-01 -1.032646223902702332e-01 -3.626854717731475830e-01 2.854626774787902832e-01 -1.382172107696533203e-01 -1.068860664963722229e-01
8.921345323324203491e-02 -1.616046130657196045e-01 3.342496976256370544e-02 -1.621968671679496765e-02 -6.955379992723464966e-02 -3.065399825572967529e-01
-1.285857260227203369e-01 7.361360639333724976e-02 -2.025255411863327026e-01 2.781657278537750244e-01 -6.549604237079620361e-02 -1.378745734691619873e-01
-1.861056387424468994e-01 -3.482305677607655525e-03 1.697557866573333740e-01 -1.465381029993295670e-02 -2.128243893384933472e-01 1.602960079908370972e-01
