-9.437950700521469116e-02 1.196568086743354797e-01 8.900982141494750977e-02 4.274107515811920166e-01 -3.587133809924125671e-02 -1.455813944339752197e-01 -1.182737275958061218e-01 -3.390839993953704834e-01 2.375705689191818237e-01 3.528021872043609619e-01 2.321208119392395020e-01 2.427686005830764771e-01 -1.710775345563888550e-01 1.576025485992431641e-01 1.234827712178230286e-01 2.990308590233325958e-02 -1.299632489681243896e-01 -1.514511704444885254e-01 1.190496236085891724e-01 -5.370879545807838440e-03 -4.324970543384552002e-01 -2.047047764062881470e-01 -3.658351302146911621e-01 5.952187627553939819e-02 1.064864844083786011e-01 -2.929926514625549316e-01 1.595816761255264282e-01 -2.416669577360153198e-01 -2.235977500677108765e-01 2.214052677154541016e-01 -5.561952292919158936e-02 2.695869803428649902e-01 1.208487618714570999e-02 2.271167561411857605e-02 4.281707704067230225e-01 -7.154830545186996460e-02 -5.931199789047241211e-01 -8.016409724950790405e-02 -2.192432433366775513e-01 6.864162534475326538e-02
1.833017468452453613e-01 2.857566112652420998e-03 1.492643654346466064e-01 7.601856440305709839e-02 -1.527759432792663574e-01 2.665153741836547852e-01 -3.626251593232154846e-02 2.046671137213706970e-02 -1.416221912950277328e-02 -1.043038070201873779e-01 1.761045604944229126e-01 1.779115945100784302e-01 4.231908321380615234e-01 7.553197443485260010e-02 -1.643964201211929321e-01 1.879686675965785980e-02 -1.254673749208450317e-01 -1.876465380191802979e-01 7.508565485477447510e-02 -4.845061525702476501e-02 7.885155081748962402e-02 -1.446541585028171539e-02 -3.011705577373504639e-01 2.121703028678894043e-01 -1.818804591894149780e-01 1.189439669251441956e-01 1.784401014447212219e-02 3.176698088645935059e-01 2.120611965656280518e-01 3.763587176799774170e-01 4.093765467405319214e-02 -9.195666015148162842e-02 2.779167294502258301e-01 3.005857206881046295e-02 -3.830679953098297119e-01 1.343513578176498413e-01 -6.060218811035156250e-02 -2.052850276231765747e-02 -1.587403863668441772e-01 -2.783050574362277985e-02
1.442363113164901733e-01 -1.018256247043609619e-01 7.303745299577713013e-02 -6.651189178228378296e-02 -2.959034740924835205e-01 2.481749504804611206e-01 6.022426486015319824e-02 -3.088487088680267334e-01 6.342807412147521973e-02 1.419394910335540771e-01 -7.557980716228485107e-02 1.305213570594787598e-01 1.126683652400970459e-01 -8.510524034500122070e-02 -2.414109706878662109e-01 -1.264886558055877686e-01 -4.542366787791252136e-02 4.399412870407104492e-01 7.305590510368347168e-01 4.755202531814575195e-01 1.686575710773468018e-01 -7.624781131744384766e-01 -7.233279943466186523e-01 -2.465314567089080811e-01 -2.330992072820663452e-01 9.713341295719146729e-02 5.191406607627868652e-01 -1.574796997010707855e-02 -2.567937374114990234e-01 -8.448348939418792725e-02 1.320796459913253784e-01 -1.650807857513427734e-01 -3.063440024852752686e-01 -1.887774653732776642e-02 -4.224208593368530273e-01 -8.186879754066467285e-01 -5.173554420471191406e-01 3.028047978878021240e-01 -2.329843044281005859e-01 8.045454621315002441e-01
3.059702515602111816e-01 -2.447102963924407959e-01 1.920145601034164429e-01 -5.042085051536560059e-02 -4.284661263227462769e-02 -3.107433021068572998e-01 9.320075809955596924e-02 -2.675896584987640381e-01 -4.367046058177947998e-01 6.995199620723724365e-02 1.211198791861534119e-01 3.589559495449066162e-01 2.272835522890090942e-01 2.016837298870086670e-01 -8.975598961114883423e-02 -8.362755924463272095e-02 6.569180637598037720e-03 2.680914103984832764e-01 1.735491752624511719e-01 -1.325528174638748169e-01 2.383688539266586304e-01 1.066561862826347351e-01 -2.335125580430030823e-02 -1.261413246393203735e-01 -1.783920526504516602e-01 -1.790261268615722656e-01 -1.545272916555404663e-01 2.997556142508983612e-02 -2.936037778854370117e-01 2.500282824039459229e-01 -3.517958894371986389e-02 5.464042350649833679e-02 -3.468064665794372559e-01 -4.026295542716979980e-01 -1.006851792335510254e-01 -5.007298290729522705e-02 -4.236880838871002197e-01 1.502252668142318726e-01 -2.145662754774093628e-01 4.613950848579406738e-01
2.374624609947204590e-01 -1.027745530009269714e-01 -3.836450874805450439e-01 -1.469406187534332275e-01 -1.422316767275333405e-02 3.712661191821098328e-02 1.703764200210571289e-01 1.765272766351699829e-02 -9.578409790992736816e-02 2.724748849868774414e-01 -9.486908465623855591e-02 4.010993242263793945e-01 9.836908429861068726e-03 7.847793400287628174e-02 -1.092701405286788940e-01 -1.370760947465896606e-01 -4.705586936324834824e-03 -9.062889963388442993e-02 -2.032381445169448853e-01 8.985386230051517487e-03 -3.630011677742004395e-01 3.145385384559631348e-01 1.387138664722442627e-02 -3.465251028537750244e-01 -2.950262129306793213e-01 2.621636986732482910e-01 -4.066484570503234863e-01 -1.380050741136074066e-02 -6.278036534786224365e-02 3.870083689689636230e-01 3.414185345172882080e-01 -5.081026628613471985e-02 4.662809967994689941e-01 -1.052601411938667297e-01 1.358115375041961670e-01 -1.094441115856170654e-01 1.908146888017654419e-01 -3.174499571323394775e-01 -3.095253836363554001e-03 -1.122678890824317932e-01
3.623455762863159180e-02 -2.269350737333297729e-01 2.141116708517074585e-01 6.925109028816223145e-02 1.401405632495880127e-01 -1.812397539615631104e-01 -1.138061732053756714e-01 -2.033626586198806763e-01 -1.881349384784698486e-01 4.029812514781951904e-01 1.476616859436035156e-01 4.234531223773956299e-01 1.206465065479278564e-01 2.117349803447723389e-01 -3.751164302229881287e-02 -1.001330986618995667e-01 9.959872812032699585e-02 1.116508990526199341e-01 1.376721635460853577e-02 9.106963872909545898e-03 6.054806336760520935e-02 -2.999860942363739014e-01 -2.781406044960021973e-01 1.844812557101249695e-02 -3.346145749092102051e-01 -2.101200073957443237e-01 7.756214588880538940e-02 1.465178746730089188e-02 -8.495416492223739624e-02 1.524240076541900635e-01 -2.700664997100830078e-01 -2.512635886669158936e-01 -1.742159128189086914e-01 -2.435884922742843628e-01 -5.517395213246345520e-02 1.499653756618499756e-01 -1.838891655206680298e-01 1.889985520392656326e-03 -1.291390955448150635e-01 -1.483922451734542847e-01
-3.073070347309112549e-01 -1.988273113965988159e-01 -1.910890042781829834e-01 9.397367388010025024e-02 1.472959201782941818e-02 2.320032417774200439e-01 1.984020322561264038e-01 3.686704114079475403e-02 4.851952940225601196e-02 -2.538914382457733154e-01 8.600778132677078247e-02 -4.304406940937042236e-01 -2.392149269580841064e-01 -1.657396703958511353e-01 -1.597007513046264648e-01 -5.426367372274398804e-02 -8.852114528417587280e-02 -1.014135628938674927e-01 -7.492694258689880371e-02 1.413693577051162720e-01 8.635663986206054688e-02 -3.165430724620819092e-01 -1.673610955476760864e-01 -1.508308202028274536e-01 1.434213947504758835e-02 -7.327170670032501221e-02 3.091752827167510986e-01 2.203933596611022949e-01 1.835014075040817261e-01 -2.452208101749420166e-01 7.361482083797454834e-02 1.789705455303192139e-01 3.539520800113677979e-01 -1.806456744670867920e-01 -3.893207386136054993e-02 -2.863781750202178955e-01 -3.657475113868713379e-01 1.987920328974723816e-02 -7.238932885229587555e-03 9.226617962121963501e-02
-2.963405549526214600e-01 1.929094940423965454e-01 1.041457727551460266e-01 1.529676467180252075e-01 2.890810184180736542e-02 -2.508174180984497070e-01 2.339440733194351196e-01 3.458516299724578857e-01 -8.782704919576644897e-02 5.014285817742347717e-02 -1.847204566001892090e-01 -3.074722290039062500e-01 -1.535760909318923950e-01 -1.790585517883300781e-01 -1.260480880737304688e-01 -3.189793229103088379e-01 -2.050432860851287842e-01 -2.295099347829818726e-01 -9.160752408206462860e-03 -2.452279813587665558e-02 4.119488596916198730e-02 -6.143818423151969910e-02 8.223475515842437744e-02 -2.748226821422576904e-01 3.710341453552246094e-01 -1.650848537683486938e-01 4.970491863787174225e-03 -1.692502200603485107e-01 6.025145947933197021e-02 -1.502140164375305176e-01 -1.615209877490997314e-01 1.327417790889739990e-01 -2.077903896570205688e-01 1.473762094974517822e-01 4.294143915176391602e-01 3.810917213559150696e-02 -5.498123168945312500e-02 7.293541729450225830e-02 7.081209868192672729e-02 1.707597672939300537e-01
1.108952518552541733e-02 -2.130962908267974854e-01 1.023024902679026127e-03 -2.146108299493789673e-01 2.218281477689743042e-01 1.492473930120468140e-01 8.426384069025516510e-03 -3.675003051757812500e-01 5.548016726970672607e-02 1.784072965383529663e-01 1.573944985866546631e-01 1.678541153669357300e-01 -1.410731673240661621e-01 -6.150134373456239700e-03 4.053472355008125305e-02 3.253675103187561035e-01 -1.380540132522583008e-01 1.209927126765251160e-01 -2.310384511947631836e-01 -2.667975723743438721e-01 -3.217379003763198853e-02 -4.277505576610565186e-01 -1.556908041238784790e-01 -7.594527304172515869e-02 -1.419062912464141846e-02 2.813191413879394531e-01 -2.613937556743621826e-01 4.269589483737945557e-02 1.624946892261505127e-01 3.449721634387969971e-01 1.164966076612472534e-01 -1.877676993608474731e-01 -1.366027146577835083e-01 -1.884775757789611816e-01 -5.147401690483093262e-01 -1.674780249595642090e-02 1.642665266990661621e-01 -6.114732474088668823e-02 1.503224074840545654e-01 -1.229438558220863342e-01
-3.669970929622650146e-01 -8.060929179191589355e-02 -4.017172455787658691e-01 1.416255980730056763e-01 -3.858014643192291260e-01 2.714387178421020508e-01 -2.321825921535491943e-02 8.165073990821838379e-01 -1.606838544830679893e-03 2.054982632398605347e-01 -5.147973448038101196e-02 -2.698918879032135010e-01 -1.567755043506622314e-01 1.257468611001968384e-01 -1.254973113536834717e-01 3.385008499026298523e-02 1.258863061666488647e-01 -2.030116878449916840e-02 -4.450806975364685059e-01 -2.537459135055541992e-01 -2.148431837558746338e-01 -5.403212308883666992e-01 1.361017525196075439e-01 3.178157508373260498e-01 8.799887448549270630e-02 1.600142866373062134e-01 -3.544309735298156738e-02 4.235501289367675781e-01 3.007529973983764648e-01 2.233495265245437622e-01 -2.375312745571136475e-01 -5.106233991682529449e-03 -4.835483431816101074e-02 3.289153575897216797e-01 -2.212652862071990967e-01 1.782340928912162781e-02 2.258037179708480835e-01 -2.177658118307590485e-02 7.289799302816390991e-02 -2.688831984996795654e-01
